File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
fe0309174,124,B,426.63,429.67,3.0400000000000205,ain't there a allergy against clothes ,1.0
fe0309183,77,B,236.2,246.34,10.140000000000015,yeah yeah i'm not i'm really not interested in that no medications for the kid i'm not trying to come out growing stuff i ain't have or like losing stuff that that i need nah ,1.0
fe0309183,139,A,446.86,457.73,10.870000000000005,it's really hard to say wintertime just you know get your coat have your overcoat ready you got to be you know where your long johns if you have to ain't nothing embarrassing about it ,1.0
fe0309183,147,B,476.42,483.06,6.639999999999986,the rat it's a rat because you ain't it'll be for weeks for months you'll just be sick sick ,1.0
fe0309223,51,B,110.93,114.16,3.2299999999999898,yeah but even though the shit ain't real  ,1.0
fe0309237,143,B,473.66,478.27,4.609999999999957,but i figure if i spent ten minutes for nothing it's only ten minutes i've lost it ain't gonna kill me ,1.0
fe0309242,162,B,357.93,359.62,1.6899999999999977,nah i ain't seen that one ,1.0
fe0309275,46,B,142.82,150.02,7.200000000000017,well yeah they're trying to uh surround it all in like you know love but i mean a million dollars it ain't gonna take ,1.0
fe0309275,47,A,149.01,152.01,3.0,yeah there ain't much love when there's a million dollars man  ,1.0
fe0309275,163,B,546.01,553.87,7.860000000000014,yeah i don't know ain't no telling 'cause you you never know but the issues would be there and it would be a good show ,1.0
fe0309275,176,B,589.43,595.57,6.1400000000001,you know and they just it just he just and he's all the issues ain't even come out yet ,1.0
fe0309323,101,B,414.69,417.48,2.7900000000000205,ain't no problem we can still talk ,1.0
fe0309333,56,A,135.2,139.28,4.0800000000000125, show yeah well you ain't missing much  why yeah why do you even watch 'em right  ,1.0
fe0309333,111,A,253.9,255.92,2.019999999999982,oh that's kind of a bummer ain't it ,1.0
fe0309373,103,B,397.03,410.88,13.850000000000023,i guess got v.i.p. treatment wherever they went i mean i heard the story like people would go up to these guys and say hey you know like you're assholes you you hang out in the v.i.p. area that ain't the real world you know when they go out to a nightclub ,1.0
fe0309395,131,A,532.37,538.44,6.07000000000005,he's somewhere he's somewhere i tell you he ain't be- he he's not too happy today or yesterday you know ,1.0
fe0309400,88,B,525.07,532.51,7.439999999999941,mm yeah and it's  and after africa and liberia it's gonna be something else there's gonna be something else and then we ain't gonna have no more money ,1.0
fe0309409,95,A,295.59,299.64,4.050000000000011, but see he ain't gonna win you know america's not ready for no black man ,1.0
fe0309411,63,B,227.58,233.86,6.280000000000001,maybe we could go to another country and say hey this is how it ought to be but that ain't it is here ,1.0
fe0309411,93,B,365.05,373.44,8.389999999999986,which and i ain't trying to open up a can of worms here or nothing but it is  to me it is this is just my opinion ,1.0
fe0309412,63,B,163.09,166.57,3.4799999999999898, a a lot of stuff that the u. s. did too they ain't telling neither ,1.0
fe0309412,90,B,248.48,259.53,11.049999999999983,they the ones that getting the baddest part of the apple everybody comes from all over the country to come here and they suck everything out and then ain't nothing nothing left for the people that really been raised here and lived here ,1.0
fe0309412,92,B,259.45,268.03,8.579999999999984,they ain't got nothing left the people that come here stole everything they got stole everything they they that was offered to them they just suck it all out till there ain't nothing left for them to get ,2.0
fe0309412,96,B,275.34,283.69,8.350000000000023, and i ain't never see them no employment with no testing like then they got a job they got a job before anybody got a job and and they been here all their life ,1.0
fe0309415,155,B,510.99,522.23,11.240000000000009,i'm gonna get even with you for destroying the shaolin temple or you beat up my dad and now it's my turn you ain't gonna beat me up and that's all bush talked about the whole time was they gotta go get rid of him so what for   what  ,1.0
fe0309440,198,A,541.75,546.46,4.710000000000036,right so it uh new year's that's another one we ain't even talked about  ,1.0
fe0309442,138,B,407.14,421.94,14.800000000000011,i would definitely participate in that that's something i would definitely  partake in i'll be like today is sleep day and i'm going to uh celebrate it to the fullest  i'll be snoring all day you ain't got to worry about it ,1.0
fe0309462,117,A,274.1,281.85,7.75, a little old a little old friend ain't nothing wrong with that ain't nothing wrong with that   so  ,2.0
fe0309462,198,A,484.63,490.04,5.410000000000025,  yeah i bet it was nice  i ain't been to vegas yet i'm looking forward to going though  ,1.0
fe0309462,230,B,550.51,559.14,8.629999999999995,but i say this i ain't dark like she is so it don't matter to me who would who would think about that anyway i think it's a cool car yup ,1.0
fe0309464,151,B,497.75,503.94,6.189999999999998, most large cities i would say it's supposed to be ranked fourteenth i think if i ain't mistaken ,1.0
fe0309471,102,A,320.56,325.25,4.689999999999998,yeah ideally three hundred and sixty five days of that would be great but that ain't gonna happen  ,1.0
fe0309474,20,A,45.91,50.67,4.760000000000005,yeah it's just got to where thanksgiving just gets passed over there ain't hardly anybody even ,1.0
fe0309479,93,A,299.21,302.68,3.4700000000000273,ah it's you know it's scary out there and it ain't getting any better ,1.0
fe0309493,147,A,460.89,465.24,4.350000000000023,i ain't get one yet man i wanna see how that looks can't wait to get ,1.0
fe0309496,86,B,302.61,311.91,9.300000000000011,it the antibiotics to it but um at the same time like they ain't gonna have the cure to everybody you know ,1.0
fe0309499,141,B,477.3,481.16,3.8600000000000136, so they ain't found nothing there is what you're saying ,1.0
fe0309517,128,B,426.52,429.12,2.6000000000000227, memphis ain't doing too good  ,1.0
fe0309531,176,B,405.46,414.3,8.840000000000032,  i ain't never been on i i don't know how to roller skate i never ice skate i got a start in a small way then try the big way ,1.0
fe0309531,204,B,478.76,481.95,3.1899999999999977, it's a rip-off it ain't much different from regular cable  ,1.0
fe0309531,228,B,536.7,539.45,2.75,   i ain't been to the yankee stadium yet  ,1.0
fe0309541,174,A,430.88,434.69,3.8100000000000023,you gotta be glad i ain't no woman i'd be trying for you ,1.0
fe0309549,89,B,230.61,240.05,9.439999999999998,yeah i got some friends now right they just like they be playing once a week like on fridays they trying to get me out there i say no i ain't played no ball for so long ,1.0
fe0309549,104,B,290.82,300.25,9.430000000000007,i know what you just thought like i know like when i if i do decide to play when i first start i ain't gonna be able to play that much i probably be able to play maybe like one or two games ,1.0
fe0309553,56,B,152.08,156.6,4.519999999999982,yeah you know i'm ah ain't gonna sit there and look stupid like duh ,1.0
fe0309577,18,B,27.1,31.45,4.349999999999998,yeah exactly there ain't much else for to watch for sports some golf maybe ,1.0
fe0309586,6,B,9.35,10.91,1.5600000000000005, i ain't got no pet ,1.0
fe0309586,128,B,303.69,307.27,3.579999999999984,   i ain't been to the aquarium in a while   ,1.0
fe0309589,130,B,450.82,463.78,12.95999999999998,so my husband says no look ah were not no we ain't trying to break in or anything but y- you know we were trying to find our dog we just didn't and so my sister said as we got time one time and we went ,1.0
fe0309594,111,B,383.65,385.58,1.9300000000000068,not at the moment it ain't ,1.0
fe0309595,159,A,346.85,350.65,3.7999999999999545, i ain't intending losing no money be quiet um pets   ,1.0
fe0309595,191,B,413.81,419.57,5.759999999999991, no but that's the that's the topic you know you could talk about pets but you ain't necessarily gotta ,1.0
fe0309595,193,B,420.59,421.92,1.330000000000041,you ain't gotta have one ,1.0
fe0309595,271,A,567.86,571.24,3.3799999999999955,your friends ain't birds your friends ain't birds ,2.0
fe0309619,207,A,597.63,599.95,2.32000000000005,that's the i ain't gonna lie that's the cant- ,1.0
fe0309644,109,A,321.69,335.46,13.769999999999982,yeah uh maybe dogs are more masculine and and cats are more feminine 'cause a dog a dog is like unconditional love but a cat nah if you ain't  it's like what have you done for me lately which is just like a woman  ,1.0
fe0309652,213,B,581.4,590.18,8.779999999999973,and you know you become a wreck next th- you know if you know you're selling yourself on the boulevard and  that ain't cool ain't nothing sexy about that   ,2.0
fe0309656,147,A,389.83,395.91,6.080000000000041, if if if if i'm if i'm living with you i ain't  never signed the piece of paper to say you my wife  you ain't my wife  ,2.0
fe0309662,156,A,405.51,410.24,4.730000000000018, so it's not even worth discussing it definitely ain't time there you know   ,1.0
fe0309679,90,B,358.21,369.61,11.400000000000034,you get it snows it rains and we're supposed to have rain this weekend  but they're still not gonna stop me because i'm still going out this weekend a little bit of rain ain't gonna hurt no one ,1.0
fe0309683,156,B,504.81,507.91,3.1000000000000227,well it ain't scorching but for regular seattle weather ,1.0
fe0309684,83,B,203.52,205.52,2.0,you're it ain't young out there ,1.0
fe0309691,58,B,129.97,144.35,14.379999999999995,     yeah yeah well i'm say say it's my way now like but it's like that way this life ain't working out you know because like okay one person i had to know she might she wants to do this do that ,1.0
fe0309691,187,B,543.17,549.68,6.509999999999991,no  they say why love three times and three times is the charm right but i ain't going but i ain't going for it this time so ,2.0
fe0309706,47,B,127.7,135.99,8.290000000000006,you know and you know you're right up to date and they'll be saying that you know you ain't got no job you say no i got a little something it's like they don't wanna hear it when that's gone they gone too ,1.0
fe0309706,91,B,266.79,270.38,3.589999999999975,but something ain't too right with her you know ,1.0
fe0309706,157,B,430.73,432.85,2.1200000000000045, yeah ain't that good for me ,1.0
fe0309712,193,B,418.39,421.97,3.580000000000041,'cause i ain't trying to get no small check later i'm trying to get big ,1.0
fe0309715,18,B,23.37,28.37,5.0,only eighteen  i ain't worrying about that    ,1.0
fe0309736,33,B,48.66,50.39,1.730000000000004,oh so it ain't bad ,1.0
fe0309736,114,B,223.92,227.97,4.050000000000011, oh  you ain't never  you ain't never been to new york ,2.0
fe0309736,117,B,229.57,232.4,2.8300000000000125,oh  i ain't never been in north carolina neither ,1.0
fe0309811,21,B,57.58,62.49,4.910000000000004,yeah that's true canada ain't that far it's right over the border it's just six hours away ,1.0
fe0309869,31,B,66.7,80.84,14.14,i mean so it's only five hundred grand in manhattan that ain't shit like i can't get me i can't get me a real i can get me an okay apartment but maybe it's a one bedroom do you know what i mean like i can't really get myself anything much more and that's not really worth it because then what do i do ,1.0
fe0309877,149,A,414.13,424.51,10.379999999999995,er you know only one time ain't it you have it one time thing and you know and you talk about different topics mhm ,1.0
fe0309877,200,A,540.23,549.17,8.93999999999994, yeah but i ain't ever been out of louisi- -ana really i've been to freeport alexandria lafayette  ,1.0
fe0309877,204,A,549.35,554.42,5.069999999999936, going to like dallas texas i ain't ever been there no  ,1.0
fe0309889,93,A,312.16,319.66,7.5,way far away um yeah i don't know how much more we can answer about this question there ain't nothing else you can do with it except for ,1.0
fe0309896,18,B,42.16,45.06,2.9000000000000057,ain't one of those i don't know a million dollars ,1.0
fe0309940,12,B,18.84,25.05,6.210000000000001,ah mine ain't low i have a i have a um volume button on my phone and my phone's like turned up anyway so ,1.0
fe0309940,132,B,404.01,408.0,3.990000000000009, their their mind ain't working their fingers are that's it ,1.0
fe0309957,157,A,446.71,449.22,2.5100000000000477,sometime i say how come my phone ain't ringing ,1.0
fe0309985,217,B,555.53,557.93,2.3999999999999773, ye- i- it's there ain't nothing wrong with that  ,1.0
fe0310000,62,A,179.65,184.98,5.329999999999984,they said they ain't going to that one no more they rented it er rent it out go home you know ,1.0
fe0310001,118,A,298.27,301.88,3.6100000000000136,i'm into gospel i ain't into the movies too much ,1.0
fe0310001,155,A,421.0,424.55,3.5500000000000114, no i don't know ain't no more movies  ,1.0
fe0310001,168,A,458.96,467.44,8.480000000000018,phone um survey ain't it we- and that's why i i'm s- asking i got one i got one more ,1.0
fe0310004,67,A,144.84,148.48,3.6399999999999864,but they ain't come out yet to rent ,1.0
fe0310004,148,A,365.77,370.72,4.9500000000000455,ain't nothing wrong with that there's some old school movies as good ,1.0
fe0310017,117,B,381.64,386.13,4.490000000000009,aha aha ain't the computer supposed to interrupt or something like that when they're through ,1.0
fe0310020,43,B,103.23,110.32,7.089999999999989, yes that's what i'm trying to say but i ain't got no choppers in i'm letting my gums kind of rest  yeah yeah so i'm  ,1.0
fe0310020,58,B,139.77,142.95,3.1799999999999784,kinda phoney it don't it ain't real you know ,1.0
fe0310020,60,B,143.37,146.2,2.829999999999984,just ain't got no meaning to it or you know ,1.0
fe0310020,84,B,193.54,202.14,8.599999999999994,if i ain't watching er i'll probably listen to some good er preaching er something else get my bible out and you know and some of the stuff on tv ,1.0
fe0310020,154,B,369.38,372.86,3.480000000000018,yeah ain't supported by hollywood i'm glad you said that heh ,1.0
fe0310024,70,B,218.17,226.41,8.240000000000009,he said they don't even care he said little children they'll just say shit he was like  you ain't got no ice cream you ain't got no ice cream   ,2.0
fe0310027,32,B,63.11,66.12,3.010000000000005,it ain't no special ones like er ,1.0
fe0310027,37,B,80.08,91.22,11.14,mhm i do too but um if it's something good i'm gonna go when somebody treat me out i'm going to the movies if it ain't they have rented a movie the uh ,1.0
fe0310027,42,B,97.27,99.54,2.2700000000000102,i ain't got no favorite movies ,1.0
fe0310027,48,B,107.21,108.77,1.5600000000000023, ain't no special one ,1.0
fe0310027,57,B,133.84,135.87,2.030000000000001, mm mm i ain't seen none of that  ,1.0
fe0310027,185,B,396.83,399.94,3.1100000000000136, yeah you ain't young  ,1.0
fe0310027,186,B,400.18,402.15,1.9699999999999704, you ain't young huh  ,1.0
fe0310027,211,B,448.73,453.97,5.240000000000009, i don't go though i ain't going no movies  i'm going to eat ,1.0
fe0310027,213,B,456.34,465.31,8.970000000000027,i love to eat i don't like going no movies you take me out to eat i'll be ready to go but if i go to the movies i ain't into the movies ,1.0
fe0310027,230,B,496.02,500.74,4.720000000000027,oh no you ain't oh  your name again ,1.0
fe0310027,271,B,584.73,588.28,3.5499999999999545,oh okay that ain't bad ,1.0
fe0310038,182,B,512.44,526.84,14.399999999999977,i mean i've seen a man's chin get busted open with a brick and i've been in fights and you know i've i've seen a woman break her ankle and all sorts of crazy shit but like um i ain't never seen a truck explode and i've never freed any hostages in nakatomi ha- plaza ,1.0
fe0310065,50,A,108.86,117.59,8.730000000000004,but it it is man this shit happens all the time why he ain't gonna go out there and rape no girl that's just she got pissed off she made him kick him out of the damn room and now she's ,1.0
fe0310065,203,A,524.65,534.85,10.200000000000045,that's what my friends are like man you don't you ain't got a job like dude i got my own apartment i got everything it's just 'cause i don't work eight to five like y'all don't mean i make just as much or more money than y'all ,1.0
fe0310065,205,A,536.07,545.86,9.789999999999964,yeah i know they can't handle i guess that's the south here man everybody thinks you know you go to college and work eight to five i'm sorry that ain't me so ,1.0
fe0310107,18,B,32.26,39.35,7.090000000000003,i ain't too into sports  i need to get some exercise in my life i got a pot gut  that's what i need ,1.0
fe0310107,160,B,327.26,329.09,1.829999999999984,least he ain't asked me to buy a car ,1.0
fe0310199,130,B,313.29,318.16,4.8700000000000045,and there ain't nothing to do man i'm ready to go back to austin and have some fun ,1.0
fe0310199,191,A,475.04,478.88,3.839999999999975,um i met sinbad a bunch of times he ain't nobody though ,1.0
fe0310237,76,B,274.24,282.03,7.789999999999964,yeah it changed the whole lot all the years society done changed a lot they ain't got a whole lotta things that are modern than they would back long time ago when ,1.0
fe0310237,133,B,424.32,428.83,4.509999999999991,there can't be ain't gonna be no strong homes not these days ,1.0
fe0310249,283,B,555.6,565.89,10.289999999999964,uh-huh well i can try anything 'cause i'm always about entertainment so i you dare me i'd do it you ain't gotta dare me i just do it one time w- you only live once and i o- you know i i e- love to enjoy life ,1.0
fe0310265,37,B,138.24,139.57,1.329999999999984,not ain't no we me ,1.0
fe0310266,63,A,115.98,118.19,2.2099999999999937,right here where i'm at it ain't that country no ,1.0
fe0310266,124,B,294.7,297.28,2.579999999999984,i ain't even hate it though i ain't hating though but i mean you know ,2.0
fe0310266,198,B,472.37,473.87,1.5,i ain't no hustler or anything you know ,1.0
fe0310266,205,B,489.64,491.24,1.6000000000000227,you all ain't got no chrome or what ,1.0
fe0310278,26,A,104.44,105.55,1.1099999999999994,i i ain't think ,1.0
fe0310278,27,A,105.68,107.37,1.6899999999999977,i ain't think nobody died at first ,1.0
fe0310278,184,A,445.35,449.95,4.599999999999966,and i don't take it seriously i'll be like oh he ain't going to do nothing to me and then you end up doing something to me you know ,1.0
fe0310285,189,B,394.63,395.47,0.8400000000000318,and you ain't going to ,1.0
fe0310303,11,A,24.4,28.62,4.220000000000002,i heard something about stress but i ain't under no stress from it ,1.0
fe0310303,49,A,156.16,164.8,8.640000000000015,watch it on channel three six ten seventeen and twenty nine or something man because that's for free you ain't got to pay for a cable for that  ,1.0
fe0310303,103,A,352.31,358.76,6.449999999999989,yeah i don't think so i mean their bills are all paid and everything they ain't like us man  ,1.0
fe0310303,162,B,559.43,561.4,1.9700000000000273, well ain't that something  ,1.0
fe0310303,166,A,564.84,568.94,4.100000000000023, no neither do i ain't never seen ,1.0
fe0310311,157,B,404.7,406.28,1.579999999999984,ain't nowhere near as much ,1.0
fe0310329,100,A,378.3,382.62,4.319999999999993,you don't know where he's at and they ain't going to find him he's like a mole ,1.0
fe0310329,103,B,383.23,387.42,4.189999999999998,i mean they ain't found him now if they ain't found him now ,2.0
fe0310329,105,B,387.99,390.08,2.089999999999975,they ain't gonna find him ,1.0
fe0310329,123,B,448.39,450.39,2.0,we ain't even to you know ,1.0
fe0310329,155,B,596.65,599.89,3.240000000000009,it ain't that we're not smart enough to make it it's just ,1.0
fe0310333,192,B,550.75,557.27,6.519999999999982,yeah yeah it's about t- it's about two more minutes the lady's gonna come on and tell you 'cause if you hang up now you ain't going to get your money ,1.0
fe0310333,196,A,556.12,563.14,7.019999999999982, no i ain't gonna i ain't gonna i'm not gonna hang up i ain't gonna hang up this call's almost costing me thirty dollars yeah   ,3.0
fe0310342,164,B,508.29,511.6,3.3100000000000023,well ain't that something we saved a day ,1.0
fe0310344,93,A,218.82,225.06,6.240000000000009,no well it's like back in the wild wild west day over there like we all know who we ain't going to get shot ,1.0
fe0310344,172,B,444.84,455.03,10.189999999999998,yeah yeah 'cause i'm looking now and ain't nobody saying well here's a job for you you know but hey we got to keep doing what we got to keep doing right ,1.0
fe0310368,133,A,413.0,427.43,14.430000000000007,uh he's fifty and he's just got into computers where he do a lot of way out stuff with his computer ah you know like gambling betting on different bets and stuff i ain't got that kinda time for that ,1.0
fe0310373,9,A,14.72,18.46,3.74,it's a it's a little humid down here it ain't really too hot ,1.0
fe0310424,74,B,229.96,236.64,6.679999999999978,oh well that's that's cool though 'cause i ain't even married but i got a son  no  ,1.0
fe0310424,107,B,317.56,329.62,12.060000000000002,well i didn't want a a child you know i didn't want a child at first you know but i thank god he's here you know because you know if he wasn't here then i there ain't no telling what i'd be doing right now you know ,1.0
fe0310428,77,A,214.78,218.45,3.6699999999999875, that's the american way and now they saying no it ain't gonna be that way  ,1.0
fe0310428,101,B,279.63,281.15,1.5199999999999818,you ain't joking now ,1.0
fe0310428,103,B,281.53,284.42,2.890000000000043,it is ah but ain't a whole lot you can do about it ,1.0
fe0310428,181,A,500.39,504.85,4.460000000000036,is like if i don't get caught it ain't wrong you know and that's not true ,1.0
fe0310431,74,B,236.76,240.11,3.3500000000000227,you ain't gonna get it back   you ain't gonna get it back ,2.0
fe0310443,145,B,525.32,536.6,11.279999999999973,a democracy if you can keep it you know and it's up to people like you and me it's not up to like george bush ain't gonna ain't gonna save it if everybody else doesn't work with him do you feel do you are you f- are you native are you born are you an american ,2.0
fe0310445,195,A,479.66,480.69,1.0299999999999727,the buses ain't efficient ,1.0
fe0310445,227,A,564.64,567.19,2.550000000000068,you can never complain about that you ain't got no snow or nothing ,1.0
fe0310457,99,B,414.96,420.21,5.25,no their funding ain't got cut i guess they had um i guess they they picked the people there wanted ,1.0
fe0310467,47,A,122.53,130.37,7.840000000000003,hot and sticky here it ain't like arizona where it's dry heat you know that's one thing we do have a lot of humidity here ,1.0
fe0310467,125,A,341.68,342.97,1.2900000000000205,ain't too far ,1.0
fe0310467,146,A,407.08,409.72,2.640000000000043,yeah you ain't too far from either one are you ,1.0
fe0310468,141,B,390.69,396.46,5.769999999999982, know he was just trying to see what it was like he probably thought fuck this shit i ain't gonna   ,1.0
fe0310468,142,A,395.35,396.98,1.6299999999999955,i ain't doing this ,1.0
fe0310472,133,B,363.65,365.78,2.1299999999999955, ain't it like that ,1.0
fe0310489,48,B,121.03,130.38,9.349999999999994, yeah y- yeah y- y- y- you're right you're right   it's like jumping out of a plane and you say well damn i ain't gonna bring my parachute  ,1.0
fe0310489,79,B,215.91,222.6,6.689999999999998, it's all right h- hey it's a small world ain't it  but w- w- what took you to texas ,1.0
fe0310489,86,A,230.74,231.51,0.7699999999999818,that ain't ,1.0
fe0310489,123,A,333.59,336.93,3.340000000000032,there ain't much in nebraska man living in nebraska  ,1.0
fe0310495,117,A,385.75,388.95,3.1999999999999886,ain't even open at twelve when everybody ,1.0
fe0310495,140,A,461.6,465.99,4.389999999999986,long as it ain't no long distance on my phone bill i'll be fine ,1.0
fe0310497,80,B,199.03,208.42,9.389999999999986,i em it's actually ain't that ba well i got lost on the way up there but em it w-  em it should be like a six hour drive according to the map on the internet you know the map quest ,1.0
fe0310497,180,B,456.65,462.19,5.5400000000000205,oh yeah oh yeah ain't laid to rest yet because he's in he's right here in our jail sitting right here in the jail downtown ,1.0
fe0310501,104,B,245.49,254.42,8.929999999999978,i don't grill as much as i used to i used to do it a lot but that that's where i'm working seven days a week i ain't got time i'm too tired when i get in to do anything ,1.0
fe0310501,139,B,347.48,356.21,8.729999999999961,i just ain't never liked squash i don't know if i just don't fix it right or what i don't it's just the taste of it i really ain't got no taste to me ,2.0
fe0310501,151,A,381.64,389.76,8.120000000000005,hey i'm the same way you know i'll i don't have a problem with it if it's fried up but when you start making it slimy and squishy i just it ain't no good ,1.0
fe0310501,205,B,496.96,500.95,3.990000000000009,it ain't so bad it's just a hot it's just hot work ,1.0
fe0310501,236,A,579.13,581.13,2.0,that ain't right ,1.0
fe0310508,187,A,426.94,436.08,9.139999999999986,man i i can't get it yet i ain't i ain't learned how to do it yet but you know i'm always watching her always stand there watching her when tries to give it to pop ,2.0
fe0310508,211,A,492.85,507.18,14.329999999999984,get a good see i ain't never really you know liked the the the cooking thing i was always like you know i wanted to do me and had a girl cook or whatever but then when i learnt you know got older i learnt that you know if you can cook ,1.0
fe0310510,41,A,71.37,74.56,3.1899999999999977, i ain't i get my probably my favorite place to eat's taco bell  ,1.0
fe0310510,62,A,129.55,138.58,9.030000000000001,that could be a lot of things so i don't know i ain't really big on food that much though it ain't really that big of a deal to me it's just food you know ,2.0
fe0310510,175,A,440.43,441.88,1.4499999999999886,oh that ain't that bad ,1.0
fe0310533,67,B,169.1,176.99,7.890000000000015,every part of the body and later down the road you'll have emphysema or you'll have something cancer if you ain't got it now um ,1.0
fe0310533,76,B,199.55,209.03,9.47999999999999,and then when it's i usually do my walking i like to walk but the problem is it's just so hot outside so i ain't gonna walk and i don't like to walk on the treadmill 'cause it's boring ,1.0
fe0310539,44,B,112.62,117.24,4.61999999999999,like i get like a different kind of attitude when i ain't got one or something 'cause ,1.0
fe0310539,105,B,280.54,282.98,2.4399999999999977, oh oh you ain't from philadelphia  ,1.0
fe0310549,136,B,478.9,493.19,14.29000000000002,my mom and dad's name for it because i thought yeah they deserve it  yeah i ain't seen my dad at that ain't a lot of fig you need turn that back i ain't i ain't gonna eat that stuff i mean you know ,4.0
fe0310553,143,A,289.93,291.06,1.1299999999999955,i ain't doing very good ,1.0
fe0310554,129,A,478.33,493.15,14.819999999999993,if i wanted to have rats crawl all over me he says i'd have i'd have stayed home he says ain't no way he says am i getting in that box with them rats forget you people and your fifty grand i about died ,1.0
fe0310562,87,A,353.1,358.99,5.889999999999986,yeah i guess that's what they're hoping for but it just ain't happening you know it's just i don't know ,1.0
fe0310562,146,A,548.94,562.03,13.089999999999918,it's all ready to pick you up any second i mean for the love of god yeah they got flight jackets on and and and and helmets and stuff but there ain't gonna stop when a bomb goes off i mean you know they're done ,1.0
fe0310576,86,A,195.27,202.35,7.079999999999984,i don't know when i was a kid i always thought it was candy and then every time i'd get mistaken every time and then i'd taste it and go oh this ain't right i don't know ,1.0
fe0310578,32,B,62.7,67.51,4.810000000000002,yep it's them that you ain't seen in a few years  ,1.0
fe0310578,35,B,72.66,76.2,3.5400000000000063, best part's that you ain't got to do the cooking let grandma do it  ,1.0
fe0310578,42,B,103.43,106.5,3.069999999999993,if ain't snowing or nothing i i don't like it ,1.0
fe0310578,204,A,497.58,499.93,2.3500000000000227, i think you got some family round there ain't you ,1.0
fe0310578,234,A,568.33,570.77,2.439999999999941,no it sure ain't it sure ain't ,2.0
fe0310594,91,A,199.37,203.34,3.969999999999999,you know i just kinda just laid low she ain't called like screw it ,1.0
fe0310594,161,B,395.8,399.66,3.8600000000000136,you know i i ain't giving out no money shit i need some of that myself ,1.0
fe0310599,64,B,155.68,158.89,3.2099999999999795,i i i ain't never thought about that but uh ,1.0
fe0310612,58,B,204.78,205.68,0.9000000000000057,mean it ain't ,1.0
fe0310617,12,B,19.31,28.36,9.05,so uh i guess that since nine eleven i know a little bit about bioterrorism and there ain't no escaping it ,1.0
fe0310617,168,B,566.88,569.19,2.310000000000059,ain't that a shame ,1.0
fe0310619,139,B,473.55,486.82,13.269999999999982,and we got poor people here me myself is one  you know and they they spending these billions of dollars over there you know in iraq and they ain't even helping the people here in the united states first ,1.0
fe0310622,60,B,205.56,206.59,1.0300000000000011,it ain't happening ,1.0
fe0310622,61,B,206.9,207.83,0.9300000000000068,it ain't happening ,1.0
fe0310622,79,A,245.3,255.11,9.810000000000002,right right well they he had a whole -nother plan all the tunnels and caves all their stuff is under ground just like ah saddam they ain't going to find they ain't going to get saddam ,2.0
fe0310626,12,A,29.03,32.96,3.9299999999999997, you know detroit we ain't exactly got what you call a good baseball team ,1.0
fe0310634,35,B,180.78,182.64,1.8599999999999852,i'll turn it real quick because i ain't really ,1.0
fe0310636,154,A,227.28,228.91,1.6299999999999955,well ain't that the way it is right ,1.0
fe0310639,158,B,370.02,373.47,3.4500000000000455,oh okay i ain't never been there ,1.0
fe0310640,18,A,38.61,48.19,9.579999999999998,well i'm a fan i like football i'm a sports fan i ain't all that but i like football over basketball and i like tennis and er golf ,1.0
fe0310640,121,A,404.29,414.99,10.699999999999989,you know like like the different sports and stuff and they wanna play they wanna do this they wanna do that but it ain't about all that it's about getting an education you know what i'm saying and having something for yourself on your own ,1.0
fe0310643,170,A,475.48,477.45,1.9699999999999704,yeah that ain't good at all ,1.0
fe0310658,100,B,281.21,285.46,4.25,i so far i ain't catch her doing that but you know i wouldn't say she wouldn't but you know ,1.0
fe0310674,19,A,28.16,31.24,3.0799999999999983, yeah he's ge- he's getting up in the long ain't he  ,1.0
fe0310674,177,A,473.68,477.57,3.8899999999999864,yeah some of 'em are friendly ain't they they'll be in and they and they you know ,1.0
fe0310693,95,B,282.42,289.97,7.550000000000011,you know yeah and so i wasn't familiar with cats i i ain't know nothing nothing about it this is like the first time ,1.0
fe0310707,14,B,37.26,50.13,12.870000000000005,you know and that's not happening with me  all right i- if i am going to have a partner  they they sure ain't gonna have the same equipment that i have ,1.0
fe0310716,107,B,348.25,353.94,5.689999999999998,    this ain't supposed to happen you know ,1.0
fe0310724,110,B,334.8,338.26,3.4599999999999795,find somebody that ain't going you know screw around on you ,1.0
fe0310724,112,B,338.48,343.7,5.21999999999997,you might wanna hold on to them 'cause there ain't very many out there  especially when you're young ,1.0
fe0310724,122,B,364.59,368.15,3.5600000000000023,i don't know that much about anything i ain't telling you what to do but ,1.0
fe0310724,129,B,383.83,387.72,3.890000000000043,but you know um i ain't such a expert or nothing but  it's ,1.0
fe0310749,138,B,452.93,459.74,6.810000000000002,even eight dollars ain't that much but at least it's like three hundred and twenty dollars a week before taxes you know  ,1.0
fe0310749,141,B,463.83,471.09,7.259999999999991, it ain't gonna hurt them the b- the business people to raise it give 'em eight bucks you can give 'em especially the cooks and stuff like that ,1.0
fe0310751,176,A,360.46,362.71,2.25,there ain't really much you can say about it ,1.0
fe0310774,121,B,424.62,439.49,14.870000000000005,yeah we wanna you know we say well you know people don't want illegal aliens coming in but let's be realistic a lot of the jobs they do ain't no way in the world a guy like you or a guy like me would do 'em there is no way in the world that you could take me out to sonoma county ,1.0
fe0310774,146,A,508.94,517.54,8.599999999999966,you know a bunch of white faces it's like what it's just kind of strange when you go to the mid west or something it's like yeah they do these jobs back here 'cause there's i guess there ain't a ,1.0
