File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
LES_se0_ag4_m_02_1,200,LES_se0_ag4_m_02,215.7844,220.0075,4.2231,"My neighborhood was very unique. Uh. I wanted to, and I haven't done it yet.",haven't,1,0,9.738465276,9.69,8.75
LES_se0_ag4_m_02_1,424,LES_se0_ag4_m_02,484.161,485.1069,0.9459,I ain't staying outside,ain't,1,1,8.955877316,8.7,16.75
LES_se0_ag4_m_02_1,452,LES_se0_ag4_m_02,507.1363,509.336,2.1997,I ain't breaking nothing cause the Union ain't in there yet.,ain't,2,2,4.799411657,4.73,4.25
LES_se0_ag4_m_02_1,468,LES_se0_ag4_m_02,528.6406,531.2078,2.5672,"Well, he didn't threaten me, one of the other guys threaten me, telling me",didn't,1,0,7.815464717,7.79,6.25
LES_se0_ag4_m_02_1,508,LES_se0_ag4_m_02,573.8364,577.7598,3.9234,"I never went back. I told the- I told the boss, I said, you know, it ain't got nothing to do with you.",ain't,1,1,7.422507965,7.34,5
LES_se0_ag4_m_02_1,1256,LES_se0_ag4_m_02,1491.3829,1493.2318,1.8489,And they ain't little bedrooms either. They're big.,ain't,1,1,5.354115449,5.21,8
LES_se0_ag4_m_02_1,1304,LES_se0_ag4_m_02,1545.3178,1548.3537,3.0359,and Avenue A ain't that much difference you know on the Avenue,ain't,1,1,3.797793112,3.71,4.5
LES_se0_ag4_m_02_1,1329,LES_se0_ag4_m_02,1575.0292,1579.2479,4.2187,"Tompkins Square Park, they didn't call it a needle park for nothing. I mean, you just walked through the park you see",didn't,1,0,11.48447979,11.42,6.5
LES_se0_ag4_m_02_1,1490,LES_se0_ag4_m_02,1780.7826,1784.5579,3.7753,that upset a lot of people in the projects cause this guy didn't bother nobody.,didn't,1,0,12.17133739,11.99,8.5
LES_se0_ag4_m_02_1,1497,LES_se0_ag4_m_02,1790.4697,1792.1966,1.7269,Tha- That ain't no reason to kill nobody.,ain't,1,1,9.692805267,9.52,5.5
LES_se0_ag4_m_02_1,1594,LES_se0_ag4_m_02,1890.0934,1891.4406,1.3472,"So, she didn't ask me no more.",didn't,1,0,9.01029423,8.98,6.5
LES_se0_ag4_m_02_1,2097,LES_se0_ag4_m_02,2503.8496,2507.4532,3.6036,"He didn't wanna do it no more. I said, well I'll do it, don't worry about it, I don't care about the height.",didn't,1,0,10.06347425,9.98,7
LES_se0_ag4_m_02_1,2221,LES_se0_ag4_m_02,2672.8611,2674.5697,1.7086,And RD-NAME-2 hasn't ridden since.,hasn't,1,0,9.597810918,9.3,19
LES_se0_ag4_m_02_1,2241,LES_se0_ag4_m_02,2697.7569,2698.6418,0.8849,I'm not afraid.,I'm not,1,0,6.617927265,6.22,19.75
LES_se0_ag4_m_02_1,2245,LES_se0_ag4_m_02,2701.276,2705.452,4.176,Kind of depends upon how fast you're going. I'm not- I'm- I am not into speeding anymore.,I'm not,1,0,9.140460935,9.1,7.5
PRV_se0_ag1_f_01_1,317,PRV_se0_ag1_f_01,336.6233,339.8143,3.191,"No. No bread. She was like, I ain't get no bread. I was like,  but I did.",ain't,1,1,12.7761891,12.75,6.25
PRV_se0_ag1_f_01_1,351,PRV_se0_ag1_f_01,370.3276,372.4624,2.1348,"she was like, y'all ain't stressing about um-",ain't,1,1,7.465063168,7.36,6
PRV_se0_ag1_f_01_1,422,PRV_se0_ag1_f_01,452.7328,453.9386,1.2058,and we didn't have a flood.,didn't,1,0,6.756266751,6.7,4.25
PRV_se0_ag1_f_01_1,557,PRV_se0_ag1_f_01,606.3917,608.1383,1.7466,the reason why we didn't know it was so bad- the- I mean the-,didn't,1,0,9.788105888,9.72,7.5
PRV_se0_ag1_f_01_1,563,PRV_se0_ag1_f_01,615.8802,616.8979,1.0177,it ain't that deep but,ain't,1,1,8.332016007,8.29,17.75
PRV_se0_ag1_f_01_1,635,PRV_se0_ag1_f_01,699.6625,702.4201,2.7576,"And she was like, some- the kids there they knew how to swim but she didn't. But",didn't,1,0,7.196921689,7.14,7
PRV_se0_ag1_f_01_1,675,PRV_se0_ag1_f_01,745.3951,746.6353,1.2402,parts of Tarboro didn't get flooded.,didn't,1,0,14.910297,14.85,15.75
PRV_se0_ag1_f_01_1,677,PRV_se0_ag1_f_01,746.9856,752.7536,5.768,"Downtown really did, but it wasn't as bad as Princeville, you know. That wasn't but for the grace of God that He just didn't wipe everything out.",didn't,1,0,10.57580689,10.51,6.75
PRV_se0_ag1_f_01_1,740,PRV_se0_ag1_f_01,825.6116,825.9193,0.3077,They didn't-,didn't,1,0,4.560830635,4.52,1.75
PRV_se0_ag1_f_01_1,760,PRV_se0_ag1_f_01,840.8824,844.8281,3.9457,"we didn't save anything, you know. I don't think- like the- Matter of fact, the day I was telling you the um-",didn't,1,0,10.28517923,10.22,6.75
PRV_se0_ag1_f_01_1,937,PRV_se0_ag1_f_01,1064.1462,1067.2825,3.1363,"it happened so fast I didn't think to let my dog go. But he was like, but he got it- he was just-",didn't,1,0,9.611992735,9.57,10.25
PRV_se0_ag1_f_01_1,1050,PRV_se0_ag1_f_01,1200.2569,1201.6824,1.4255,A lot of people in Princeville really didn't-,didn't,1,0,10.2250705,10.15,14
PRV_se0_ag1_f_01_1,1054,PRV_se0_ag1_f_01,1202.575,1204.653,2.078,some people had nice homes and certain ones didn't.,didn't,1,0,8.355483544,8.28,7.5
PRV_se0_ag1_f_01_1,1267,PRV_se0_ag1_f_01,1462.3879,1466.1131,3.7252,"she get- she gotta get used to it now. She like, oh I gotta hit the switch and get some heat, I didn't- you know-",didn't,1,0,8.885142046,8.86,9.75
PRV_se0_ag1_f_01_1,1409,PRV_se0_ag1_f_01,1618.8556,1620.6638,1.8082,But you didn't know what school they was going to.,didn't,1,0,9.897529806,9.86,22.25
PRV_se0_ag1_f_01_1,1420,PRV_se0_ag1_f_01,1629.7338,1631.31,1.5762,They didn't know where their cousins were.,didn't,1,0,8.966787335,8.92,3.75
PRV_se0_ag1_f_01_1,1548,PRV_se0_ag1_f_01,1759.7762,1760.6167,0.8405,Cause she w- she didn't-,didn't,1,0,8.253083675,8.13,20.5
PRV_se0_ag1_f_01_1,1692,PRV_se0_ag1_f_01,1889.0923,1891.0046,1.9123," And um, I said I'm not going, but",I'm not,1,0,9.958934949,9.82,6
PRV_se0_ag1_f_01_1,1706,PRV_se0_ag1_f_01,1902.1005,1903.53,1.4295,the kids didn't have to pay anything.,didn't,1,0,11.52498238,11.39,8
PRV_se0_ag1_f_01_1,1719,PRV_se0_ag1_f_01,1922.5126,1926.3135,3.8009,I wouldn't doubt that they didn't go. I'm'a ask my mama that. I wouldn't doubt that they didn't go.,didn't,2,0,15.54930624,15.51,12
PRV_se0_ag1_f_01_1,1872,PRV_se0_ag1_f_01,2103.1989,2104.8604,1.6615,"Course knowing you didn't get to see it but um, ",didn't,1,0,13.71043519,13.66,6.75
PRV_se0_ag1_f_01_1,1900,PRV_se0_ag1_f_01,2132.1292,2135.1633,3.0341,They- they did a good job. They helped- I- I didn't think about that.,didn't,1,0,12.15987831,12.07,5
PRV_se0_ag1_f_01_1,1927,PRV_se0_ag1_f_01,2159.6934,2162.3252,2.6318,everybody- it didn't- it didn't matter where- they was willing to help.,didn't,2,0,8.080273794,8.01,5.75
PRV_se0_ag1_f_01_1,1929,PRV_se0_ag1_f_01,2162.8297,2164.4107,1.581,"It didn't matter where, they was willing to help.",didn't,1,0,8.43063405,8.32,10.5
PRV_se0_ag1_f_01_2,91,PRV_se0_ag1_f_01,102.822,107.2099,4.3879,"Mm-hm. The- my um, graduate class, majority of us went. If they didn't go to college they went to",didn't,1,0,12.55089559,12.52,10.5
PRV_se0_ag1_f_01_2,94,PRV_se0_ag1_f_01,109.887,111.9508,2.0638,They just didn't- they didn't do nothing.,didn't,2,0,10.47200558,10.4,11.25
PRV_se0_ag1_f_01_2,229,PRV_se0_ag1_f_01,259.4468,261.184,1.7372,I'm'a stop there. I'm not going .,I'm not,1,0,15.24065706,15.21,13.25
PRV_se0_ag1_f_01_2,319,PRV_se0_ag1_f_01,352.907,355.7214,2.8144,"to the beach, and I'm  like, you know, what? The beach ain't too far for me, but",ain't,1,1,8.233011564,8.16,6.75
PRV_se0_ag1_f_02_1,54,PRV_se0_ag1_f_02,57.457,59.6,2.143,It ain't me anyway.  I don't drink anyway.,ain't,1,1,14.4251668,14.39,11
PRV_se0_ag1_f_02_1,372,PRV_se0_ag1_f_02,408.4276,410.0748,1.6472,I think it's two of 'em that I didn't write.,didn't,1,0,4.486102049,4.25,6.75
PRV_se0_ag1_f_02_1,386,PRV_se0_ag1_f_02,428.392,430.965,2.573,"but actually writing stuff, I didn't start doing that til a year-",didn't,1,0,6.046994021,5.95,5.75
PRV_se0_ag1_f_02_1,518,PRV_se0_ag1_f_02,572.9695,575.5377,2.5682,"He didn't bring us that far to leave us there, you know,",didn't,1,0,6.356234587,6.25,6
PRV_se0_ag1_f_02_1,530,PRV_se0_ag1_f_02,586.6451,589.2654,2.6203,Cause a lot of people were down and didn't think they were gonna ever,didn't,1,0,5.412318438,5.23,5
PRV_se0_ag1_f_02_1,544,PRV_se0_ag1_f_02,598.2522,602.4961,4.2439,I was actually at my mom's house cause we didn't get flooded over this way.,didn't,1,0,9.131155529,9.02,9.25
PRV_se0_ag1_f_02_1,610,PRV_se0_ag1_f_02,689.9211,693.1399,3.2188,"I believe- I'm not sure. It was either the fourteenth, twenty first, something like that.",I'm not,1,0,4.976199672,4.76,5.25
PRV_se0_ag1_f_02_1,612,PRV_se0_ag1_f_02,693.7221,695.9155,2.1934,We didn't go back to school until October the fourth.,didn't,1,0,12.24414261,12.1,13.5
PRV_se0_ag1_f_02_1,628,PRV_se0_ag1_f_02,711.2819,717.9114,6.6295,"the program where I could graduate early. And I- when we went back to school in October, we didn't know whether we were gonna still be able to graduate early.",didn't,1,0,7.632227603,7.52,7.75
PRV_se0_ag1_f_02_1,964,PRV_se0_ag1_f_02,1105.7144,1108.9899,3.2755,"like, my mom didn't have to worry about me going somewhere and anybody",didn't,1,0,9.396578972,9.34,9
PRV_se0_ag1_f_02_1,1179,PRV_se0_ag1_f_02,1377.7734,1382.3013,4.5279,"In middle school, I got to the point where people would pick on me, and I didn't know how to take it, you know?",didn't,1,0,12.04718196,11.99,9.5
PRV_se0_ag1_f_02_1,1256,PRV_se0_ag1_f_02,1468.3654,1473.1273,4.7619,"She didn't actually hit me, and I remember I came back up and I swung at her and when I swung,",didn't,1,0,9.355063892,9.27,7.5
PRV_se0_ag1_f_02_1,1263,PRV_se0_ag1_f_02,1480.3702,1483.9013,3.5311,"even though I didn't mean to hit him. He just stood in the way. I mean,",didn't,1,0,8.239927177,8.22,9.25
PRV_se0_ag1_f_02_1,1279,PRV_se0_ag1_f_02,1502.5261,1506.4387,3.9126,"and he understood that I didn't do it on purpose, but they still had to do something.",didn't,1,0,11.21730292,11.14,7.75
PRV_se0_ag1_f_02_1,1328,PRV_se0_ag1_f_02,1555.8073,1558.761,2.9537,"say, well Daddy, I didn't do- I didn't mean to do it, and I did this, and",didn't,2,0,6.832098443,6.79,6.25
PRV_se0_ag1_f_02_1,1342,PRV_se0_ag1_f_02,1569.1989,1570.8604,1.6615,When I was little she didn't play that.,didn't,1,0,13.33153421,13.3,14.75
PRV_se0_ag1_f_02_1,1350,PRV_se0_ag1_f_02,1579.0263,1582.6142,3.5879,"and I would be like, I ain't gonna do it no more Dad. And he would be like, okay.",ain't,1,1,4.825091909,4.74,6
PRV_se0_ag1_f_02_1,1365,PRV_se0_ag1_f_02,1602.9979,1606.1267,3.1288,"oh why your dad didn't tell me? I said, cause he know how you- ",didn't,1,0,11.29805412,11.27,7
PRV_se0_ag1_f_02_1,1367,PRV_se0_ag1_f_02,1607.3905,1612.884,5.4935,"I'd be like, Dad, you know how mom is. Please don't tell her. He be like, I ain't gonna tell her. I don't want you to have to go through that.",ain't,1,1,7.733196105,7.68,7.75
PRV_se0_ag1_f_02_1,1375,PRV_se0_ag1_f_02,1620.0796,1624.8935,4.8139,I knew it was something. She said I knew it was too good to be true that you didn't never get in trouble in school.,didn't,1,0,8.014924536,7.98,7.25
PRV_se0_ag1_f_02_1,1452,PRV_se0_ag1_f_02,1722.2216,1724.2286,2.007,didn't move back into their homes.,didn't,1,0,7.217125759,7.17,6.5
PRV_se0_ag1_f_02_1,1510,PRV_se0_ag1_f_02,1801.0324,1803.4096,2.3772,or didn't move back to Princeville because of that.,didn't,1,0,12.35876292,12.29,15.25
PRV_se0_ag1_f_02_1,1516,PRV_se0_ag1_f_02,1812.1709,1814.301,2.1301,"And so a lot of people don't- didn't move- Like,",didn't,1,0,9.949735511,9.91,4.75
PRV_se0_ag1_f_02_1,1559,PRV_se0_ag1_f_02,1854.3177,1857.0924,2.7747,I didn't- I don't really- I didn't really know her until she became,didn't,2,0,6.070273711,5.99,8
PRV_se0_ag1_f_02_1,1714,PRV_se0_ag1_f_02,2052.8381,2056.9637,4.1256,It's kind of- The older guys that kind of started it aren't even really into it anymore.,aren't,1,0,11.93163806,11.88,8.5
PRV_se0_ag1_f_02_1,1733,PRV_se0_ag1_f_02,2076.592,2078.5706,1.9786,"Well he'll be out- He didn't- h- get but like,",didn't,1,0,7.758420139,7.7,9.25
PRV_se0_ag1_f_02_1,1741,PRV_se0_ag1_f_02,2084.4617,2086.3105,1.8488,he said he didn't and you know?,didn't,1,0,9.040003896,8.97,8.5
PRV_se0_ag1_f_02_1,1761,PRV_se0_ag1_f_02,2105.2051,2109.4368,4.2317,claims he g- he's turned over a new leaf now. He ain't really even into it.,ain't,1,1,4.712404119,4.59,5.5
PRV_se0_ag1_f_02_1,2114,PRV_se0_ag1_f_02,2499.8188,2505.0047,5.1859,"Around- When we went back to school, you saw so many pregnant people. And a lot of people didn't graduate or",didn't,1,0,12.09036819,12.04,7.25
PRV_se0_ag1_f_02_1,2116,PRV_se0_ag1_f_02,2505.4638,2508.7374,3.2736,"didn't come back to school after they had their babies, and so.",didn't,1,0,9.697866676,9.61,8.25
PRV_se0_ag1_f_02_2,22,PRV_se0_ag1_f_02,23.4031,29.1049,5.7018,"Yeah, I j- I do want- I mean, I went to school, and I had always said, when I go to school I'm not coming back down here.",I'm not,1,0,13.4289344,13.28,12
PRV_se0_ag1_f_02_2,192,PRV_se0_ag1_f_02,226.0777,228.7359,2.6582,"growing up, I really didn't know as much.",didn't,1,0,13.09241216,12.93,6.75
PRV_se0_ag1_f_02_2,194,PRV_se0_ag1_f_02,229.1761,232.4895,3.3134,I mean I didn't really appreciate Princeville as much as I appreciate it now,didn't,1,0,9.160099408,8.94,6.5
PRV_se0_ag1_f_02_2,221,PRV_se0_ag1_f_02,275.9616,279.4718,3.5102,didn't really grow up there and didn't really know what Princeville was all about.,didn't,2,0,8.200438714,8.1,6
PRV_se0_ag1_f_02_2,364,PRV_se0_ag1_f_02,457.7015,461.1238,3.4223,didn't have to worry about anything cause she knew it was somebody that was there,didn't,1,0,11.77838326,11.7,6.25
PRV_se0_ag1_f_02_2,423,PRV_se0_ag1_f_02,530.3737,533.9502,3.5765,"that ain't my child so I ain't worried about it, you know? You have that now, but",ain't,2,2,10.38710595,10.34,6.25
PRV_se0_ag1_m_01_1,33,PRV_se0_ag1_m_01,28.9679,30.1228,1.1549,Grandma didn't wanna go,didn't,1,0,6.905674606,6.87,4.25
PRV_se0_ag1_m_01_1,39,PRV_se0_ag1_m_01,35.0389,39.7534,4.7145,"that old that she didn't want to start over again in the same place where she was raised, so we moved",didn't,1,0,8.933717775,8.89,6
PRV_se0_ag1_m_01_1,73,PRV_se0_ag1_m_01,74.4943,76.6507,2.1564,didn't matter because everybody,didn't,1,0,11.0777645,11.05,4
PRV_se0_ag1_m_01_1,102,PRV_se0_ag1_m_01,106.5513,108.4845,1.9332,didn't come back and didn't wanna come back.,didn't,2,0,7.523207091,7.45,6.75
PRV_se0_ag1_m_01_1,121,PRV_se0_ag1_m_01,122.1913,124.7342,2.5429,Just moved anywhere but there because they didn't-,didn't,1,0,8.52497829,8.44,14.25
PRV_se0_ag1_m_01_1,144,PRV_se0_ag1_m_01,152.6789,157.8127,5.1338,"willed to her, and so she wasn't gonna give her land up that easily. She didn't care what kind of land they called it or",didn't,1,0,6.623092705,6.58,4.75
PRV_se0_ag1_m_01_1,170,PRV_se0_ag1_m_01,180.5914,185.9145,5.3231,a lot about his family. There- they are a lot of RD-NAME-1 and I'm not sure if we are related.,I'm not,1,0,8.754388124,8.73,9.5
PRV_se0_ag1_m_01_1,195,PRV_se0_ag1_m_01,213.6804,216.5015,2.8211,And she did all she could. I mean we didn't have,didn't,1,0,9.233295809,9.16,6
PRV_se0_ag1_m_01_1,208,PRV_se0_ag1_m_01,232.3762,235.7464,3.3702,"nothing to do with that. She didn't want us to have anything to do with it. It's like, this is-",didn't,1,0,7.17234799,7.13,5.25
PRV_se0_ag1_m_01_1,259,PRV_se0_ag1_m_01,295.1973,297.6682,2.4709,You didn't see too many white kids. I didn't meet,didn't,2,0,7.715519656,7.68,4.75
PRV_se0_ag1_m_01_1,395,PRV_se0_ag1_m_01,453.7818,458.4138,4.632,"to please me, and that school didn't please me. So now I have applied to the Art Institute in Charlotte.",didn't,1,0,10.23317349,10.18,5.75
PRV_se0_ag1_m_01_1,481,PRV_se0_ag1_m_01,559.1831,564.1228,4.9397,drug addicts and prostitutes and just a whole bunch of carrying on that you didn't see,didn't,1,0,9.338097214,9.27,6.25
PRV_se0_ag1_m_01_1,486,PRV_se0_ag1_m_01,566.2103,568.4235,2.2132,Especially on that street. You just didn't see that-,didn't,1,0,7.844075539,7.77,6.75
PRV_se0_ag1_m_01_1,501,PRV_se0_ag1_m_01,582.8281,587.356,4.5279,"probably there, and I just didn't see it. But now it's just like th- everybody's open with it.",didn't,1,0,9.741943036,9.71,6
PRV_se0_ag1_m_01_1,603,PRV_se0_ag1_m_01,710.6994,712.2233,1.5239,I'm not used to that kind of stuff.,I'm not,1,0,8.973933193,8.87,10.75
PRV_se0_ag1_m_01_1,612,PRV_se0_ag1_m_01,719.9503,720.5656,0.6153,it hasn't-,hasn't,1,0,7.801130338,7.79,5.5
PRV_se0_ag1_m_01_1,614,PRV_se0_ag1_m_01,720.7455,722.4354,1.6899,it hasn't been like that before.,hasn't,1,0,6.327165899,6.31,5.5
PRV_se0_ag1_m_01_1,741,PRV_se0_ag1_m_01,887.2498,890.4117,3.1619,of everybody. She didn't do for one unless she did for the,didn't,1,0,8.879129851,8.81,4
PRV_se0_ag1_m_01_1,905,PRV_se0_ag1_m_01,1089.9386,1091.9172,1.9786,but deep down inside she still didn't want,didn't,1,0,8.223450144,8.19,8.25
PRV_se0_ag1_m_01_1,911,PRV_se0_ag1_m_01,1104.3432,1107.5146,3.1714,"what was holding me back. I didn't want to leave her, and she knew that.",didn't,1,0,7.965669763,7.88,7.25
PRV_se0_ag1_m_01_1,916,PRV_se0_ag1_m_01,1112.6484,1116.8733,4.2249,"go on and finish because I've been doing it for seven years and I'm not finished yet, so.",I'm not,1,0,7.957562716,7.88,5.5
PRV_se0_ag1_m_01_1,1005,PRV_se0_ag1_m_01,1233.1244,1238.5868,5.4624,"for the dress. She didn't make any money or anything off of it, but it's this company that she dealt with out of New Jersey,",didn't,1,0,8.779398468,8.71,6.5
PRV_se0_ag1_m_01_1,1138,PRV_se0_ag1_m_01,1402.4971,1403.2403,0.7432,I haven't really,haven't,1,0,5.08713009,5.07,5.5
PRV_se0_ag1_m_01_1,1428,PRV_se0_ag1_m_01,1759.0958,1763.8604,4.7646,One thing that sticks in my mind is that because I didn't grow up in the house with,didn't,1,0,12.77868167,12.74,19
PRV_se0_ag1_m_01_1,1501,PRV_se0_ag1_m_01,1852.5729,1858.0475,5.4746,"might as well commute because if I'm not up there, my mother's up there, so we see her at least two or three times a week.",I'm not,1,0,10.10283799,10.06,5.5
PRV_se0_ag1_m_01_1,1512,PRV_se0_ag1_m_01,1864.2037,1865.548,1.3443,I'm not back in school yet.,I'm not,1,0,9.071603949,9.03,4.25
PRV_se0_ag1_m_01_1,1522,PRV_se0_ag1_m_01,1874.9966,1878.4757,3.4791,I was accepted and I didn't go. I wish I had gone. ,didn't,1,0,7.756867549,7.71,5.25
PRV_se0_ag1_m_01_1,1534,PRV_se0_ag1_m_01,1888.8048,1892.1324,3.3276,"I mean, I haven't seen anything at that school out of place.",haven't,1,0,9.916261768,9.86,4.5
PRV_se0_ag1_m_01_1,1589,PRV_se0_ag1_m_01,1968.8165,1971.0507,2.2342,"out of Princeville, so I didn't have time to-",didn't,1,0,11.02901718,10.97,4.75
PRV_se0_ag1_m_01_1,1627,PRV_se0_ag1_m_01,2006.1277,2009.8651,3.7374,and it didn't do any better and that the water was coming and it was coming fast.,didn't,1,0,8.126510911,8.07,4
PRV_se0_ag1_m_01_1,1663,PRV_se0_ag1_m_01,2051.6663,2056.8711,5.2048,"because I hadn't seen it, I didn't know how bad- They said it was bad, but I hadn't seen it for myself so I'm still thinking",didn't,1,0,11.69629056,11.68,5
PRV_se0_ag1_m_01_1,1752,PRV_se0_ag1_m_01,2187.8818,2193.75,5.8682,"And she would tell you the night before, okay, this is how who has to do this today, and I'm not playing. You will get up at this time,",I'm not,1,0,12.24938852,12.21,6.25
PRV_se0_ag1_m_01_1,1792,PRV_se0_ag1_m_01,2236.4687,2240.4543,3.9856,"I'm not saying that they stole my stuff, but when I looked down the hall, they had armful of stuff.",I'm not,1,0,12.03572037,12,6.75
PRV_se0_ag1_m_01_1,1823,PRV_se0_ag1_m_01,2274.7976,2281.0911,6.2935,"about how much money do you think you had spent on your clothes, and when I told 'em they didn't believe me but I kept receipts of everything. So",didn't,1,0,9.487023673,9.46,6.5
PRV_se0_ag1_m_01_1,1825,PRV_se0_ag1_m_01,2281.5644,2282.388,0.8236,they didn't send me,didn't,1,0,10.59232296,10.57,4.75
PRV_se0_ag1_m_01_1,1848,PRV_se0_ag1_m_01,2302.4498,2306.6334,4.1836,Was buying plenty clothes and still didn't have anywhere to put 'em because I was still in her house.,didn't,1,0,10.81130462,10.78,4.75
PRV_se0_ag1_m_01_1,1870,PRV_se0_ag1_m_01,2333.9834,2340.3621,6.3787,anything that didn't fit in the- uh- that closet looked like a disaster area. You just take and throw stuff in there. There was stuff all over everywhere.,didn't,1,0,11.87808449,11.83,10
PRV_se0_ag1_m_01_1,1881,PRV_se0_ag1_m_01,2352.8118,2356.7291,3.9173,"It was a- it was a lot of sharing clothes. And if it didn't fit, we made it fit.",didn't,1,0,11.47793147,11.44,5.5
PRV_se0_ag1_m_01_1,1920,PRV_se0_ag1_m_01,2406.3006,2407.82,1.5194,And I didn't think that was fair,didn't,1,0,5.843273009,5.67,6.25
PRV_se0_ag1_m_01_1,1968,PRV_se0_ag1_m_01,2458.8805,2463.75,4.8695,She was more concerned about getting herself back. She didn't care less whether anybody else came or not.,didn't,1,0,13.64365914,13.63,9.75
PRV_se0_ag1_m_02_1,2,PRV_se0_ag1_m_02,2.1576,4.3632,2.2056,Well you better ask some questions cause I ain't know what to talk about.,ain't,1,1,9.401233759,9.38,6.5
PRV_se0_ag1_m_02_1,209,PRV_se0_ag1_m_02,185.4263,187.64,2.2137,"I ain't playing. I really don't- I don't look at sports now, so-",ain't,1,1,14.20344725,14.16,6
PRV_se0_ag1_m_02_1,213,PRV_se0_ag1_m_02,190.0088,191.2258,1.217,"No, I'm not a sports man.",I'm not,1,0,10.54115929,10.46,11
PRV_se0_ag1_m_02_1,457,PRV_se0_ag1_m_02,400.2776,401.0843,0.8067,You ain't never seen him?,ain't,1,1,9.312014335,9.27,4.5
PRV_se0_ag1_m_02_1,607,PRV_se0_ag1_m_02,533.1146,535.1885,2.0739,"Nothing, ain't know nothing. <laugh<",ain't,1,1,16.31252631,16.26,19.25
PRV_se0_ag1_m_02_1,609,PRV_se0_ag1_m_02,535.4636,536.2423,0.7787,Didn't no nothing.,didn't,1,0,13.37831536,13.32,21.25
PRV_se0_ag1_m_02_1,632,PRV_se0_ag1_m_02,558.9646,563.4177,4.4531,"But the trucks we got now- That new truck, we didn't have that truck, so you only had two people on the truck anyway, so",didn't,1,0,12.51817311,12.46,6
PRV_se0_ag1_m_02_1,639,PRV_se0_ag1_m_02,567.7158,571.1512,3.4354,"when I first joined, I don't think I didn't even have a car, so I actually stayed right over there,",didn't,1,0,14.72907078,14.66,5
PRV_se0_ag1_m_02_1,730,PRV_se0_ag1_m_02,656.9837,658.7882,1.8045,"And like, hey man, you- you ain't old enough, so",ain't,1,1,12.12822505,12.08,23.75
PRV_se0_ag1_m_02_1,798,PRV_se0_ag2_m_01,717.2442,718.1782,0.934,Ain't off the record.,ain't,1,1,25.12346416,24.83,25.75
PRV_se0_ag1_m_02_1,825,PRV_se0_ag1_m_02,743.3431,746.0931,2.75,"You know, ain't nobody getting paid, and these guys got to drive",ain't,1,1,13.01335475,12.95,3.25
PRV_se0_ag1_m_02_1,966,PRV_se0_ag1_m_02,873.9209,874.8442,0.9233,you know you ain't gonna get paid.,ain't,1,1,13.60094306,13.54,22.75
PRV_se0_ag1_m_02_1,968,PRV_se0_ag1_m_02,875.5016,877.0393,1.5377,"You know, you know you ain't gonna get paid, so",ain't,1,1,8.50077631,8.46,4.5
PRV_se0_ag1_m_02_1,988,PRV_se0_ag1_m_02,892.9468,894.6009,1.6541,"I mean, if it ain't nothing but a person just",ain't,1,1,14.37479332,14.33,14.25
PRV_se0_ag1_m_02_1,1094,PRV_se0_ag1_m_02,988.9001,989.8234,0.9233,"I didn't know how to play, but",didn't,1,0,10.60693276,10.55,4.25
PRV_se0_ag1_m_02_1,1102,PRV_se0_ag1_m_02,994.3732,996.75,2.3768,"It ain't luck. They say it's luck, but it ain't luck, you know.",ain't,2,2,13.61648169,13.55,6.75
PRV_se0_ag1_m_02_1,1123,PRV_se0_ag1_m_02,1011.1702,1013.497,2.3268,"Because, like I said, when I ain't at work, I'm down here so",ain't,1,1,12.8806922,12.81,4
PRV_se0_ag1_m_02_1,1148,PRV_se0_ag1_m_02,1037.7534,1038.6802,0.9268,I really didn't do a lot of talking.,didn't,1,0,15.07024594,14.99,20.75
PRV_se0_ag1_m_02_1,1150,PRV_se0_ag1_m_02,1039.0439,1042.5411,3.4972,I think teachers thought something wrong with me too cause I didn't- I didn't do a lot of talking. I just,didn't,2,0,15.53276938,15.47,4.25
PRV_se0_ag1_m_02_1,1207,PRV_se0_ag1_m_02,1088.4474,1090.4012,1.9538,"I didn't like 'em so, if I don't like it, I move on.",didn't,1,0,16.20811199,16.13,3.25
PRV_se0_ag1_m_02_1,1262,PRV_se0_ag1_m_02,1133.7301,1135.5941,1.864,"All of 'em, except the three year old. He ain't in school right now.",ain't,1,1,12.51183679,12.47,9
PRV_se0_ag1_m_02_1,1307,PRV_se0_ag1_m_02,1169.6136,1170.8294,1.2158,"Matter of fact, we didn't go to school together.",didn't,1,0,9.515963726,9.43,5.5
PRV_se0_ag1_m_02_1,1374,PRV_se0_ag1_m_02,1225.2631,1226.2563,0.9932,"Ain't no dinner, no play.",ain't,1,1,7.509731058,7.49,6.5
PRV_se0_ag1_m_02_1,1419,PRV_se0_ag1_m_02,1270.8409,1271.6336,0.7927,I ain't got to worry about it,ain't,1,1,10.85236384,10.77,5.5
PRV_se0_ag1_m_02_1,1577,PRV_se0_ag1_m_02,1408.6357,1411.7645,3.1288,I don't think she r- I was finna say she didn't really never worked in the field. She used to work,didn't,1,0,12.89651935,12.84,6
PRV_se0_ag1_m_02_1,1641,PRV_se0_ag1_m_02,1481.7175,1485.0643,3.3468,"I ain't never understood that. But yeah, she was- she was scared of chickens so",ain't,1,1,10.87498738,10.83,14.25
