File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
ROC_se0_ag1_f_01_1,747,ROC_se0_ag1_f_01,1067.2211,1069.0913,1.8702,I actually would've just done that.,1,0,13.59692515,13.52,17.25,8,4.277617367,I actually would have just done that.,i would have just done that,-25.83189392,Actually would have just done that.,0.918008566,actually would have just done that ,0.9,I actually would have just done that.
ROC_se0_ag1_f_01_1,990,ROC_se0_ag1_f_01,1428.052,1428.6261,0.5741,I'll be done,1,0,4.257721375,3.9,4.75,3,5.225570458,,,-4.138981342,,0.0,I'll be done ,0.51,I'll be done.
ROC_se0_ag1_f_01_1,1493,ROC_se0_ag1_f_01,2160.8326,2161.9814,1.1488,you should've done this.,1,0,5.489564605,5.34,2.0,5,4.352367688,You should have done this!,should have done this,-18.49352646,You should have done this.,0.969452202,you should have done this ,0.79,You should have done this.
ROC_se0_ag1_f_02_1,1226,ROC_se0_ag1_f_02,1662.1106,1667.0102,4.8996,"problem sets done, or get the homework done, they'd be like, how do you know how to do this? I'm like oh, I have a bachelor's in math.",2,0,9.131340586,9.03,3.5,32,6.5311454,,or get the home work done in black haliotidea a better bath,-188.8719025,"Problem, set done or get the homework done? It's like, how do you know how to smile? I have a bachelor's in math.",0.87781316,problems that done or get the homework done it by how do you know how this my %HESITATION I have a back to back ,0.71,Problem sets done or get the homework done? Maybe like how do you know how to do this? And I I have a bachelors a bath.
ROC_se0_ag1_f_02_1,1246,ROC_se0_ag1_f_02,1695.384,1699.0153,3.6313,"you know, and then once they were- once the classes are done they were gone, you know.",1,0,11.3829715,11.28,18.75,18,4.956902487,"You know, And then once there once the classes are non they were gone, you know?",on the one the class or an they were gone you know,-78.86180115,"Once the classes are not on, they are gone, you know?",0.796757877,you know and then once they're once the class very nine they were on you know ,0.68,"You know, and then once they were once, the classes are non they were gone, you know."
ROC_se0_ag1_f_02_1,1463,ROC_se0_ag1_f_02,1994.9224,1998.1666,3.2442,"really good stuff done. And so, I just would go and work on it everyday,",1,0,7.955444048,7.84,3.25,18,5.548363233,Really good stuff done and so I just would go and work on it every day.,good stuff not i just would go on working every day,-71.3792572,Really good stuff not in. So I just would go and where can I everyday?,0.81436193,really good stuff an honest I just would go and work on every day ,0.67,"Really good stuff, not so I just would go and work on it every day."
ROC_se0_ag1_f_03_1,498,ROC_se0_ag1_f_03,618.266,621.692,3.426,"when I was almost done with high school. And I always knew it was the wrong reasons, but",1,0,21.04210489,20.53,8.25,21,6.129597198,"When I was almost done with high school and I always knew it was the wrong reasons, but.",i was almost in high school and i always knew it was the wrong reasons ,-72.264328,When I was almost done with high school and I always knew it was the wrong reasons.,0.974638879,when I was almost done with high school and I always knew it was the wrong reasons but ,0.81,"When I was almost done with high school and I always knew it was the wrong reasons, but."
ROC_se0_ag1_f_03_1,579,ROC_se0_ag1_f_03,744.3172,747.5335,3.2163,"I don't know, I've always done exactly what I wanted to do and that's probably changed.",1,0,23.79103124,23.49,6.75,22,6.840157945,I've always done exactly what I wanted to do and that's probably changed.,i've always inexactly what i wanted to do in that probably changed,-77.5969696,I've always done exactly what I wanted to do and that's probably changed.,0.957561076,I've always been exactly what I want to do and that's probably changed ,0.89,"I've always done exactly what I wanted to do, and that's probably changed."
ROC_se0_ag1_f_03_1,785,ROC_se0_ag1_f_03,1007.4742,1009.655,2.1808,"I've done plenty of nude shoots,",1,0,22.27071868,21.86,31.75,7,3.209831255,I've done plenty of nude shoots.,done plenty of new shoes,-31.73227501,I've done plenty of nude shoes.,0.95523715,I've done plenty of new dishes ,0.67,I've done plenty of nude shoes.
ROC_se0_ag1_f_03_1,809,ROC_se0_ag1_f_03,1033.2682,1038.746,5.4778,"what's the point of ever having done it, you know. Like, I'm never gonna be on- on a runway on television. But",1,0,15.10480645,14.77,7.75,30,5.47665121,,the point of ever having done you know like i'm never going to be on a runway on television but,-87.11702728,"What's the point of ever having done it? You know, like I'm never going to be on on a runway on television.",0.954086363,what's the point of ever having done it you know like I'm never going to be on on a runway on television but ,0.88,"What's the point of ever having done it? You know, like I'm never going to be on on a runway on television, but."
ROC_se0_ag1_f_03_1,961,ROC_se0_ag1_f_03,1258.2828,1265.8775,7.5947,"uh- like, versions. I don't even know what to say. Like and it was crazy. And I wanted to do it because I felt like I hadn't done work like that in a while.",1,0,20.96907917,20.91,10.0,40,5.266830816,"Like versions, I don't even know what to say, like it was crazy and I wanted to do it because I felt like I hadn't done work like that in a while.",like persons i don't even know it as they like it i pray and i wanted to because i have felt like i hadn't done worth like that in a while,-159.8858795,"Like versions. I don't even know what to say, like it was crazy and I want to do it because I felt like I hadn't done work like that in a while.",0.944880724,like versions I don't even know isn't saying like it was crazy and I want to do it because I felt like I had done work like that in a while ,0.79,"Like versions, I don't even know what to say like it was crazy and I wanted to do it because I felt like I hadn't done work like that in awhile."
ROC_se0_ag1_f_03_1,970,ROC_se0_ag1_f_03,1272.3251,1275.4166,3.0915,"I wanted to do it, cause I hadn't done- I hadn't worked with, like",1,0,16.01820406,15.87,30.25,17,5.49894873,I wanted to do it because I hadn't I hadn't worked with like.,i wanted to do it because i hadn't hadn't worked with like,-46.13304901,"I wanted to do it because I hadn't done, I hadn't worked with like",0.917869866,I wanted to do it because I hadn't I hadn't worked with like ,0.78,I wanted to do it 'cause I hadn't. I hadn't worked with like.
ROC_se0_ag1_f_03_1,1381,ROC_se0_ag1_f_03,1843.6786,1845.1241,1.4455,"I'm- I'm done with like,",1,0,21.7585436,21.08,33.0,5,3.459010723,I'm done with like.,done with ,-17.86551476,I'm not done with it.,0.947499096,I'm I'm done with like ,0.77,I'm I'm done with like.
ROC_se0_ag1_f_03_1,1922,ROC_se0_ag1_f_03,2638.6355,2640.8037,2.1682,nobody wants to do that. Like I'm done with this struggle.,1,0,16.82808169,16.64,23.75,14,6.456968914,Nobody wants to do that like I'm done with this struggle.,wants to do that like i'm done with the struggle,-47.11560059,"Nobody wants to do that. I like, I'm done with the struggle.",0.911077738,nobody wants to do that like I'm done with the struggle ,0.84,Nobody wants to do that like I'm done with this struggle.
ROC_se0_ag1_f_03_1,1924,ROC_se0_ag1_f_03,2642.1455,2645.0645,2.919,I'm done with this struggle . And it doesn't have to be a struggle.,1,0,16.38566173,16.32,6.75,16,5.481329222,,i'm with the struggle and it doesn't have to be a struggle,-53.02404022,I'm done with the struggle and it doesn't have to be a struggle.,0.94460845,I'm done with the shovel and it doesn't have to be a struggle ,0.76,I'm done with this struggle and it doesn't have to be a struggle.
ROC_se0_ag1_f_03_1,1925,ROC_se0_ag1_f_03,2645.2743,2649.6889,4.4146,It really doesn't. Even if it means that you have to stay in your hometown a little longer which is what I've done.,1,0,17.39529364,17.16,8.5,29,6.569111584,"It really doesn't, even if it means that you have to stay in your home town a little longer, which is what I've done.",really doesn't even if it means that you have to say in your home town a little longer which is what i've done,-74.41666412,"It really doesn't even if it means you have to say your hometown a little longer, which is what I've done.",0.912301481,really doesn't even if it means you have to say your home town a little longer which is what I've done ,0.85,"It really doesn't, even if it means that you have to stay in your hometown a little longer, which is what I've done."
ROC_se0_ag1_f_03_1,2167,ROC_se0_ag1_f_03,3026.8859,3027.3527,0.4668,done,1,0,21.83003443,20.37,9.0,1,2.142245073,,,-3.349737644,,0.0,,0.0,Done.
ROC_se0_ag1_m_01_1,316,ROC_se0_ag1_m_01,408.3262,411.1892,2.863,I would go weeks and weeks at a time without having my hair done.,1,0,3.534560458,3.41,3.25,16,5.588543486,I would go weeks and weeks at a time without having my hair done.,weeks and weeks at a time without having my hair,-49.04893494,I will go weeks and weeks at a time without having my hair done.,0.950203001,I would go weeks and weeks at a time without having my hair done ,0.78,That would go weeks and weeks at a time without having my hair done.
ROC_se0_ag1_m_01_1,555,ROC_se0_ag1_m_01,703.6481,708.1618,4.5137,"um, I done seen like people done graduated and seen people",2,2,4.788779006,4.64,4.0,16,3.544763719,I didn't seem like people then graduated and seeing people.,it didn't seem like people that graduated the same people,-63.53190613,I didn't seem like people that graduated the same people.,0.937024772,%HESITATION I didn't seem like people and graduated and seen people ,0.71,I didn't seem like people then graduated and seeing people.
ROC_se0_ag1_m_01_1,713,ROC_se0_ag1_m_01,893.9159,894.8539,0.938,I done been everywhere.,1,1,10.07651775,10.04,6.0,6,6.396588486,Have been everywhere.,everywhere,-10.17994881,I've Been Everywhere.,0.954194725,I have been everywhere ,0.9,I've been everywhere.
ROC_se0_ag1_m_01_1,916,ROC_se0_ag1_m_01,1141.7575,1151.4599,9.7024,"We're doi- we're giving you the work and you're just basically sitting there cause you're getting it done. I'm like, okay so what's the RD-SCHOOL-3? And they basically broke it down. It's the RD-SCHOOL-7. You'll learn,",1,0,4.053702843,3.89,7.5,42,4.328825858,"We're doing we're giving you the work and you're just basically sitting there because you're getting it done, I'm like, okay, so what's the they basically broken down, It's the you'll learn.",engineering or debasing the sitting there because you getting it down the way okay so what's the heracleidan is still well learn,-269.721344,You're doing what you're giving you the work and you're just basically sitting there cuz you're getting it done. I'm like okay. So what's the reason we broke it down? It's too.,0.910548806,we're doing we're giving a working you're just basically sitting there because you're getting it done I'm like okay so what's the ,0.71,"We're doing, we're giving you the working. You're just basically sitting there 'cause you're getting it done. I'm like, OK, so what's the?"
ROC_se0_ag1_m_01_1,1691,ROC_se0_ag1_m_01,2141.0236,2143.3073,2.2837,"stop, you gotta wait until after he's done. ",1,0,6.621971146,6.57,3.5,11,4.816744756,Stop you Got to wait until after he's done.,we got to want after he's,-58.07595825,Stop. You got to wait until after he's done.,0.94985652,stop we've got a week until after he's ,0.73,Stop you gotta wait until after he's done.
ROC_se0_ag1_m_01_1,1695,ROC_se0_ag1_m_01,2144.6968,2150.5477,5.8509,"they waited until after I was done. And they're like, you can't do that, it's a fire hazard. And I'm like, well,",1,0,8.886500352,8.78,7.25,27,4.614674665,"They waited until after I was done and they're like, you can't do that, it's a fire hazard, and I'm like, whoa!",it ardnamurchan it's a fire hazard like ,-161.6398315,"We waited until after I was done and they're like, you can't do that. It's a fire hazard. And I'm like well,",0.914920568,they waited until after I was done and they're like you can't do that it's a fire hazard and I'm like well ,0.82,"They wait until after I was done and they're like you can't do that. It's a fire hazard and I'm like, whoa."
ROC_se0_ag1_m_01_1,2063,ROC_se0_ag1_m_01,2604.0564,2605.2565,1.2001,but it can be done.,1,0,1.038281848,0.7,2.25,5,4.166319473,,,-7.7940979,But it can't be.,0.887964368,but it can be done ,0.67,But it can be done.
ROC_se0_ag1_m_01_1,2835,ROC_se0_ag1_m_01,3541.6832,3543.4913,1.8081,man done got popped literally by,1,1,3.603207477,3.53,5.75,9,4.977600796,Man and got popped literally by.,and in that pot literally by,-41.12857437,Amanda got pop literally by,0.751305938,manning that pot literally by ,0.47,Man got pop literally by.
ROC_se0_ag1_m_01_1,3046,ROC_se0_ag1_m_01,3743.0733,3744.8731,1.7998,I done ha- I've had a few,1,0,5.266177448,5.15,3.75,8,4.444938326,I don't have I've had a few.,i had a few,-15.89415169,"Alan at, I've had a few",0.782779515,I don't have had a few ,0.62,I don't have. I've had a few.
ROC_se0_ag1_m_01_1,3217,ROC_se0_ag1_m_01,3930.1007,3932.1139,2.0132,Rochester has done some cool things.,1,0,9.30868913,9.12,3.5,8,3.973773098,Rochester has done some cool things.,dancing,-46.76131058,Rochester has done some cool things.,0.93827647,Rochester is doing some cool things ,0.93,Rochester has done some cool things.
ROC_se0_ag1_m_01_1,3446,ROC_int_01,4186.235,4187.992,1.757,More work to be done. ,1,0,3.964251922,3.91,4.75,5,2.845759818,,to be done,-14.24256134,For work to be done.,0.889243126,more work to be done ,0.85,More work to be done.
ROC_se0_ag1_m_02_1,520,ROC_se0_ag1_m_02,567.0138,567.8345,0.8207,I'm done with the restaurant,1,0,10.96912225,10.77,10.25,7,8.529304252,Deputy Restaurant.,one,-14.9909296,,0.0,,0.0,Delta.
ROC_se0_ag1_m_02_1,756,ROC_se0_ag1_m_02,814.4919,817.5041,3.0122,"and we all done had like, to introduce ourself. I was the only black kid in there,",1,1,12.59904282,12.42,7.0,21,6.971648629,We already had like to introduce our so I was the only black kid in there.,only black hair and the,-48.71538544,Toyota had like to introduce us. So I was the only black kid in the,0.848362327,we are %HESITATION like to introduce us around the only black kid in there ,0.63,We had like to introduce our server was only black kid in there.
ROC_se0_ag1_m_03_1,757,ROC_se0_ag1_m_03,844.889,846.9153,2.0263,done really volunteer work like that.,1,0,8.817880872,8.65,3.0,9,4.441593051,Done really volunteer work like that.,and really volunteer work with,-49.68068695,And then really volunteer work like that.,0.817838669,done really volunteer work like ,0.57,Done really volunteer work like that.
ROC_se0_ag2_f_01_1,1893,ROC_se0_ag3_m_02,1556.813,1560.4304,3.6174,"beautiful building. I mean, once they got it all done, it was a re- it- I mean,",1,0,15.3761549,14.03,9.75,20,5.528832863,"Beautiful building I mean once they got it all done, it was I mean.",once it was a,-38.68728638,I mean.,0.930473804,beautiful building I mean once they got it all done it was a I mean ,0.94,"Beautiful building, I mean once they got it all done, it was a I mean."
ROC_se0_ag2_f_01_1,3204,ROC_se0_ag3_m_02,2717.5751,2718.7144,1.1393,maybe I would've done it.,1,0,18.62174269,16.91,19.5,7,6.144123585,Maybe I would have done.,i would have done it,-8.691302299,Maybe I would have done it.,0.982949078,maybe I would have done it ,0.91,Maybe I would have done it.
ROC_se0_ag2_f_01_1,4382,ROC_se0_ag2_f_01,3719.7771,3720.3993,0.6222,I'm done.,1,0,20.94565882,20.62,41.5,2,3.214400514,I'm done!,one,-6.127580166,I'm done.,0.987629056,I'm done ,0.89,I'm done.
ROC_se0_ag2_f_01_1,5448,ROC_int_01,4676.363,4677.3703,1.0073,We're done. I can pay you.,1,0,14.37210978,11.72,3.25,6,5.956517423,Okay.,,-5.144985199,,0.0,,0.0,
ROC_se0_ag2_f_02_1,44,ROC_se0_ag2_f_02,48.3648,49.7878,1.423,"pulled out like, y- you done.",1,0,0.553355082,0.42,4.5,6,4.216444132,Pulled out like you Done.,you ,-13.56203079,,0.0,pulled out like you down ,0.48,Pulled out like you done.
ROC_se0_ag2_f_02_1,681,ROC_se0_ag2_f_02,909.7205,911.5852,1.8647,oh I guess she done slept with everybody ,1,1,8.561415972,8.44,5.75,11,5.899072237,"I guess you know, so I put everybody.",seated,-65.1945343,,0.0,that's what everybody ,0.72,Sheena slept with everybody.
ROC_se0_ag2_f_02_1,1305,ROC_se0_ag2_f_02,1763.337,1766.1404,2.8034,"But I think after fifth grade, she might be, um, done",1,0,8.206487539,8.06,4.25,12,4.280516516,,after the grave she might be on one,-53.6323967,"But I think after 5th grade, she might be, I'm done.",0.91109699,but I think after fifth grade she might be %HESITATION done ,0.95,But I think after fifth grade she might be done.
ROC_se0_ag2_f_02_1,1349,ROC_se0_ag2_f_02,1829.7522,1834.7642,5.012,"sh- they never do social studies, so how did you grade her on some work that was never done?",1,0,7.028681917,6.91,4.75,22,4.389465283,"They never do social studies, So how did you grade her on some work that was never done?",never do social studies so how did you greater on some work that was never known,-96.46553802,They never do social studies. So how did you grade her on some work that was never done.,0.969366729,they never do social studies so how did you great or on some work that was never done ,0.86,"They never do social studies, so how did you grade her on some work that was never done?"
ROC_se0_ag2_f_02_1,1738,ROC_int_01,2326.917,2327.3614,0.4444,I'm done.,1,0,4.067174143,3.88,6.5,2,4.500450045,,,-6.389285564,,0.0,,0.0,Then
ROC_se0_ag2_f_03_1,2014,ROC_se0_ag2_f_03,2735.57,2739.1837,3.6137,Cause I don't think we've done a great job of retaining our college talent.,1,0,12.71234591,12.49,4.0,18,4.981044359,Because I don't think we've done a great job of retaining our college talent.,i think we've done a great job of retaining our college talent,-61.10928345,I don't think we've done a great job of retaining our College Talent.,0.953481793,because I don't think we've done a great job of retaining our college talent ,0.89,'cause I don't think we've done a great job of retaining our college talent.
ROC_se0_ag2_f_04_1,586,ROC_se0_ag2_f_04,830.1645,832.7134,2.5489,"And she was like, you don't need to go here. You've already done this.",1,0,4.681882894,4.55,3.5,16,6.277217623,"And she was like, you don't need to go here, you've already done this.",she was like you only to go here he already done this,-63.09171677,And she was like you don't need to go here. You've already done this.,0.933490694,and she was like you don't need to go here you've already done this ,0.91,And she was like you don't need to go here. You've already done this.
ROC_se0_ag2_f_04_1,602,ROC_se0_ag2_f_04,848.0419,849.4879,1.446,"if you were done with your bachelor's degree,",1,0,3.906199547,3.82,3.25,11,7.607192254,If you were done with your bachelor's degree.,at,-24.02544212,"if you were done with your bachelor's degree,",0.714645863,if you were done with your bachelor's degree ,0.61,If you are done with your bachelors degree.
ROC_se0_ag2_f_04_1,716,ROC_se0_ag2_f_04,989.541,992.662,3.121,"creative-style, really skilled poem. And I had done this thing,",1,0,8.136749926,8.03,3.5,11,3.524511375,"Creative style, really skilled poem and I have done this thing.",i style really skilled poem and i've gone to stay,-76.87921906,"Creative style, really skilled poem. And I done it.",0.86692071,creative styles really skilled home and I've done this thing ,0.78,Creative style really skilled poem and I had done this thing.
ROC_se0_ag2_f_04_1,830,ROC_se0_ag2_f_04,1129.4134,1135.0919,5.6785,made more space cause I've always written with my children. We've always done a particular Christmas card that had a story attached to it.,1,0,7.457721664,7.37,4.5,34,5.987496698,"Made my space, but have always written with my Children, we've always done a particular christmas card, had a story attached to it.",it always written with much children always done a particular christmas card that had a story attached to it,-128.669632,Made my special Always written with my children. We've always done a particular Christmas card at a story attached to it.,0.891530454,made with it because I've always written with my children we've always done a particular Christmas card I had a story attached to it ,0.75,Made my special always written with my children. We've always done a particular Christmas card that had a story attached to it.
ROC_se0_ag3_f_01_1,703,ROC_int_01,768.0675,770.0653,1.9978,have you felt like Rochester have tried to done-,1,0,13.24437471,12.86,14.5,11,5.506056662,Have you felt like Rochester tried to done?,but like rapidity,-73.64459229,Have you felt like Rochester? Try the,0.794151604,haven't felt like Rochester try that ,0.62,Have you felt like Rochester? I've tried to done.
ROC_se0_ag3_f_01_1,1096,ROC_se0_ag3_f_01,1195.1992,1200.1781,4.9789,"I don't think it's more so the violence. I just think, okay, I done went to school for all these years.",1,1,13.57477963,13.46,22.5,24,4.820341843,"Don't think it's more so the violence, I just think, okay, I don't want to school for all these years.",more so the violence on just think okay i don't want to school for all these years,-99.11135101,"I think it's more, so the violence I just think, okay I don't want to school for all these years.",0.96187079,I think it's more so on the vitamins I just think okay and went to school for all these years ,0.74,"I think it's more sold the violence. I just think OK, I don't want to school for all these years."
ROC_se0_ag3_f_01_1,1970,ROC_se0_ag3_f_01,2134.6411,2138.9392,4.2981,"But, you know, maybe that- maybe that is something to do, something that I've never done, so",1,0,10.36205006,10.19,6.5,22,5.118540751,"But you know, maybe that maybe that is something to do something that I've never done so.",now arimathaea i've never done so,-156.4577026,"That is something to do something that I've never done. So,",0.976231337,but you know maybe that is something to do on that I've never done so ,0.76,"But you know, maybe that maybe that is something to do, something that I've never done so."
ROC_se0_ag3_f_01_1,1975,ROC_int_01,2141.9125,2144.347,2.4345,That- okay. I've done that several times.,1,0,9.516603359,9.43,7.5,10,4.107619634,"Okay, Me too.",that is,-16.97396278,Me too.,0.815378904,that after anything ,0.42,"OK, I've done that too."
ROC_se0_ag3_f_02_1,301,ROC_se0_ag3_f_02,337.9114,340.1903,2.2789,RD-NAME-3 done got her a white baby.,1,0,6.985362596,6.9,17.25,7,3.071657379,Got Her White Baby.,he got white baby,-36.03279114,Done got her a white baby.,0.909522474,though and gas %HESITATION white baby ,0.59,Then got her white baby.
ROC_se0_ag3_f_02_1,777,ROC_se0_ag3_f_02,850.9576,853.4324,2.4748,"And I wore corduroys, you know, I done had",1,1,7.93870705,7.81,2.75,11,4.44480362,And I wore corduroys you know I had.,i will cut eros no had,-68.87229156,"and I will corteroids, you know, and",0.822317123,and I will call it a relational and has ,0.41,And I will corduroys you know I had.
ROC_se0_ag3_f_02_1,1477,ROC_se0_ag3_f_02,1592.0563,1593.6899,1.6336,get her nails done or s-,1,0,11.69217696,11.49,16.75,6,3.672869736,Get her nails done us!,no one,-16.08651352,Get her nails done.,0.858150482,get her nails done ,0.75,Getting nails done us.
ROC_se0_ag3_f_02_1,1908,ROC_se0_ag3_f_02,2042.9247,2045.6646,2.7399,"take the stick, and he'd go through 'em when they were done,",1,0,11.9251104,11.8,22.0,12,4.379721888,Take the stick and he'd go through them when they were done.,stick and he got through them when they were done,-46.1076622,Take stick and he go through and when they were done.,0.8290115,take the steak and he'd go through %HESITATION when they when done ,0.67,Take stick and he go through and when they were done.
ROC_se0_ag3_f_02_3,452,ROC_se0_ag3_f_02,466.4711,467.436,0.9649,"Well, I done work with-",1,0,5.596095569,5.48,16.0,5,5.181884133,"Well, I don't work with.",the,-14.01561832,Aladdin work.,0.454738617,well that and work with ,0.56,Will Adam work?
ROC_se0_ag3_m_01_1,553,ROC_se0_ag3_m_01,712.2863,717.6122,5.3259,"there's a outcry, and an alarmist view that, uh, something really needs to be done about it.",1,0,8.584179524,8.48,5.0,23,4.318518936,,a cry and alarms view that some really needs to be done about it,-77.18376923,I'll cry and roll arm is view that something really needs to be done about.,0.832019806,yes %HESITATION I'll cry and all I'm asking you that %HESITATION something really needs to be done about it ,0.69,There's an outcry and alarmist view that something really needs to be done about it.
ROC_se0_ag3_m_01_1,922,ROC_int_01,1115.4211,1116.1172,0.6961,has done,1,0,10.09882057,9.77,3.25,2,2.873150409,Has Done.,,-5.611297607,,0.0,I've done ,0.76,Done.
ROC_se0_ag3_m_01_1,1240,ROC_se0_ag3_m_01,1458.8364,1460.5761,1.7397,A lot of that was done on her watch,1,0,1.290045574,1.17,4.0,9,5.173305742,Lot of that was done on her watch.,that was done on our watch,-24.8474369,a lot of that was done on her watch,0.959378541,a lot of that was done on her watch ,0.9,A lot of that was done on her watch.
VLD_se0_ag2_f_02_1,367,VLD_int_01,466.6121,469.2094,2.5973,"So now I'm done typing, for right now.",1,0,6.791877664,6.04,9.5,9,3.465136873,"Yeah, Yeah All right.",and here,-35.67607498,,0.0,now I'm done right ,0.58,
VLD_se0_ag2_m_01_1,2201,VLD_se0_ag2_m_01,2245.7728,2246.4869,0.7141,"Yeah, I've done that.",1,0,7.895311975,7.49,5.25,4,5.601456379,"Yeah, I've done.",,-6.896905899,,0.0,yeah %HESITATION then ,0.39,
VLD_se0_ag2_m_01_1,2203,VLD_se0_ag2_m_01,2246.5821,2248.4453,1.8632,I've done that multiple times. I like fires.,1,0,11.98808968,11.66,5.5,11,5.903821383,"We've done that multiple times, I like fires.",and i want to fire,-47.27471161,,0.0,then I went to the toilet fire ,0.26,Then I went to the times I make fires.
VLD_se0_ag2_m_01_1,3012,VLD_se0_ag2_m_01,3078.2949,3080.702,2.4071,done or had go on that I don't really talk about.,1,0,14.22891559,13.98,19.0,13,5.400689627,Done or How Gone Don't Really Talk About.,natalka,-44.89310074,Done. I had to go on to already talked about.,0.641065955,%HESITATION no had grown don't really talk ,0.57,Done or had gone. Don't really talk about it.
VLD_se0_ag3_f_01_1,366,VLD_se0_ag3_f_01,572.4113,573.8043,1.393,she has actually done everything,1,0,18.72136704,18.07,18.5,8,5.743000718,She has actually done everything.,everything,-14.01278591,She's actually done everything.,0.562542677,she is active and everything ,0.62,She is actually doing everything.
VLD_se0_ag3_f_01_1,386,VLD_se0_ag3_f_01,592.9934,593.9772,0.9838,She's done all of that.,1,0,17.12329476,16.83,5.0,5,5.082333808,She's done all of that.,that,-12.75235176,She's doing all of this.,0.649568617,,0.0,She's done all of it.
VLD_se0_ag3_f_01_1,393,VLD_se0_ag3_f_01,601.143,603.3299,2.1869,"So I'm just saying, she has done everything first.",1,0,33.62538639,32.64,43.75,12,5.487219352,So I'm just saying she has done everything first.,she has been everything first,-21.34562302,Summer says she is doing everything first.,0.753244936,so I'm just saying she is doing everything for ,0.59,So I'm just saying she has done everything first.
VLD_se0_ag3_f_01_1,608,VLD_se0_ag3_f_01,892.9491,895.9695,3.0204,"No, RD-SCHOOL-3 was always elem- they done went to fifth and sixth grade.",1,1,16.10167635,15.2,24.5,12,3.972983711,"No, I was always they don't want to 5th and 6th grade.",i was always on the whitefish and six ,-78.7063446,No was always out what they do with the 5th and 6th grade.,0.716962814,I was always %HESITATION then went to fifth and six grand ,0.65,"No, it was always evident to 5th and 6th grade."
VLD_se0_ag3_f_01_1,1790,VLD_se0_ag3_f_01,2607.6733,2611.012,3.3387,"chronologically. Age wise, but she has done everything first.",1,0,32.76058769,31.91,36.5,15,4.492766646,"Chronologically age wise, but she has done everything first.",logically age was what she has in everything first,-70.2959137,"Chronologically age-wise, what she is doing everything first.",0.866652846,chronologically age wise what she has and everything first ,0.75,"Chronologically age wise, but she has done everything first."
VLD_se0_ag3_f_02_1,302,VLD_se0_ag3_f_02,376.4425,378.4635,2.021,"Yeah, coulda done without that.",1,0,45.76781299,45.19,42.0,7,3.463631865,"Yeah, I could have done without that.",yes do without that,-32.11506653,"Yeah, cuz then without that.",0.792887092,yeah because done without that ,0.76,"Yeah, could've done without that."
VLD_se0_ag3_f_02_1,1345,VLD_se0_ag3_f_02,1684.1089,1685.8855,1.7766,anything anyone in my family had done before.,1,0,18.40428038,18.02,29.75,15,8.443093549,Anything anyone in my family had done before.,anything any one of my family had done before,-34.94688797,"Anything anyway, my family had done before.",0.879557252,anything anyone in my family had done before ,0.87,Anything anyone in my family had done before?
VLD_se0_ag3_f_02_1,1578,VLD_se0_ag3_f_02,1945.3162,1947.8976,2.5814,With the picture that we took together. Nobody else had done that before.,1,0,17.36960104,17.01,25.0,19,7.360347098,"With the picture that we took together, nobody else had done that before.",the picture that we took together and nobody else had done that before,-53.68897247,With the picture that we took together. Nobody else has done that before.,0.816501379,with the pictures that we took together and nobody else has done that before ,0.83,With the picture that we took together and nobody else had done that before.
VLD_se0_ag3_f_02_1,1781,VLD_se0_ag3_f_02,2214.2038,2219.9043,5.7005,"band camp and being there early, before band camp to get the music together, get the lockers done. And",1,0,23.16783025,22.76,4.0,26,4.561003421,"Band Camp and being there early before Band Camp to get the music together, get the lockers done and.",in camp and being there early before became get the music together get the lockers done,-134.1301575,"Bandcamp and being there early before big Camp to get the music together, get the lockers done.",0.903302252,B. and camp and being there early before being camp to get the music together get the lockers done and ,0.79,Band camp and being there early before band camp to get the music together. Get the lockers done and.
VLD_se0_ag3_f_02_1,2298,VLD_se0_ag3_f_02,2890.7604,2891.4793,0.7189,One and done.,1,0,3.0858137,3.03,4.75,3,4.173042148,One and Done.,one ,-12.23530674,One and done.,0.74081254,one and then ,0.5,One and done.
VLD_se0_ag3_f_02_1,2749,VLD_se0_ag3_f_02,3483.0108,3484.7174,1.7066,not have done it the first time.,1,0,46.57169096,44.67,28.5,7,4.101722724,Not have done it the first time.,to have done the first time,-25.61730194,Not have done it the first time.,0.97906357,not have done it the first ,0.95,Not have done it the first time.
VLD_se0_ag3_m_01_2,1202,VLD_se0_ag3_m_01,1535.2298,1538.555,3.3252,You know what I'm saying. Boy he done gave me a pistol he gave Calvin a pistol.,1,1,14.59319254,14.54,6.5,21,6.315409599,"You know what I'm saying, but he don't gave me a pistol Mag a cow with a pistol.",well you know gave me the poetical a post,-92.76904297,,0.0,you know so yeah well you know game you please go through ,0.44,"You know I'm saying, but he don't gave me a plastic encounter pistol."
VLD_se0_ag3_m_01_2,1306,VLD_se0_ag3_m_01,1655.8734,1656.9972,1.1238,done in my life.,1,0,12.20511037,11.53,7.25,4,3.559352198,Done in My Life.,my life,-12.08838654,God in my life.,0.766227484,good in my life ,0.7,God in my life.
