File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine
sw4060B-ms98-a,41,B,193.502375,198.374125,4.87175,and then they wonder why it doesn't get done in the same amount of time   people aren't there anymore,1,0
sw4065A-ms98-a,38,A,168.563625,181.434,12.870375,you know and and uh we've uh and we have all sorts of people who've done things and i'm certainly not in favor of of any of that and yet somehow they've performed and then they say well if i did what i was suppose to do and did it ,1,0
sw4075B-ms98-a,32,B,200.648375,205.73275,5.084375,that is done by separating the white paper which is i guess is a higher quality,1,0
sw4078B-ms98-a,12,B,63.0725,73.43425,10.36175,uh i think you save a lot of the cleaning service's time and effort and money that we're paying for them to to empty the trash cans and combine it and bundle it and things like that now when it could all be done in one step,1,0
sw4078B-ms98-a,18,B,88.8665,99.339625,10.473125,right but somebody still has to collect all that and bundle it together and whereas if you had a box that was preset and it got full you closed the box it's already bundled it's already done for you,1,0
sw4078B-ms98-a,32,B,178.681,188.017,9.336, so i i've not done that but that's kind of what i wanna set up so because we do go through aluminum cans you know that's probably the one we use most,1,0
sw4080A-ms98-a,82,A,247.151,254.10925,6.95825,yeah i- i like bows you know i have done some bow hunting and i uh i i get into it and i think it's more of a challenge you know,1,0
sw4081B-ms98-a,2,B,2.4635,10.53225,8.06875, i've noticed that there's actually being uh quite there's been a quite a bit done uh i noticed that uh the uh several of my uh ,1,0
sw4083A-ms98-a,18,A,142.441625,146.566625,4.125,fire every person something needs to be done to help these kind of these people,1,0
sw4084B-ms98-a,16,B,36.527375,40.943,4.415625,i think there's a lot that could be done to improve them_1 i uh,1,0
sw4084B-ms98-a,18,B,47.010125,56.214375,9.20425,that we ought to be doing a lot of the things that a- that are done in college i guess should be taught a lot earlier in school like in math and science and stuff like that,1,0
sw4092B-ms98-a,55,B,171.24775,175.171375,3.923625,but aren't they done with i thought that they,1,0
sw4092B-ms98-a,59,B,179.324875,181.830875,2.506,and i just thought that they done broke up and,1,1
sw4094A-ms98-a,36,A,159.754,172.990125,13.236125, if if it's death let's get it over and done with uh the appeal process should be speeded up quite qui- quite quickly they had this guy on the  news that's been around since seventy six and he's cost us over four million dollars so far,1,0
sw4094A-ms98-a,37,A,172.990125,186.7315,13.741375,uh let's speed it up be sure it's as close to being accurate as possible and get it over and done with on the other hand it may not be capital punishment if you committed armed robbery and get caught you shouldn't be out you shouldn't serve one day and get credit for five or or ten days,1,0
sw4094B-ms98-a,28,B,146.375875,155.00125,8.625375,have more than just a couple people in there to make sure that it's done and it should be i think it should be done as painlessly and just done as nicely as it can be,3,0
sw4099A-ms98-a,44,A,133.317,145.72625,12.40925,and uh that's about it i use to play soccer a lot in high school but when i graduated i haven't done much i don't have a problem i know i have to do more aerobics but i don't have a problem with weight i could eat all day and not gain an ounce ,1,0
sw4100B-ms98-a,31,B,283.212625,291.344,8.131375,uh in in some ways i think it's it would be very good thing uh you know to be able to get your wills done and,1,0
sw4101A-ms98-a,36,A,268.064375,270.54525,2.480875, they have done it some,1,0
sw4105B-ms98-a,37,B,275.855125,280.6665,4.811375,right because of the amount of amount of work that you had to be done,1,0
sw4109A-ms98-a,34,A,202.64975,206,3.35025,what kind of what kind of jobs have you done,1,0
sw4109A-ms98-a,41,A,278.229875,286.3555,8.125625,that's where i'm tha- i'm i like i'm into computers too and that's one of the things that i've found in in any o- one of these jobs and anything i've done ,1,0
sw4117A-ms98-a,18,A,178.04225,184.639875,6.597625,and uh you're done with it or you know you throw them_1 you throw them_1 in jail for some incredibly long period of time,1,0
sw4120B-ms98-a,37,B,242.7735,249.7645,6.991,uh random i- if it were gonna be done random would be the only way to do it otherwise you're unfairly singling someone out,1,0
sw4125A-ms98-a,3,A,8.855125,16.020125,7.165,well i'm not sure whether you're the lucky one or i am  because i have done it and uh,1,0
sw4127B-ms98-a,22,B,106.51225,116.574375,10.062125,you know i mean i- i i've never liked credit cards and a lot of debt you know you buy something on credit and you pay twice as much for it when you get done,1,0
sw4130A-ms98-a,4,A,11.587875,17.855375,6.2675,um you know it would have made even better economic sense to to to have had a lot more research done a lo- lo- longer ago,1,0
sw4132A-ms98-a,39,A,243.073,251.04075,7.96775, and be done with it  than this waiting for it to flood us and like it did before,1,0
sw4132B-ms98-a,2,B,10.46675,17.63025,7.1635,i have done limited  things like for example i've built uh  uh ,1,0
sw4132B-ms98-a,14,B,64.27325,66.90725,2.634,well have you ever done any remodeling,1,0
sw4132B-ms98-a,21,B,128.754,134.036375,5.282375,ninety percent of the time it was very frustrating takes a long time to get that house done,1,0
sw4135A-ms98-a,8,A,38.48075,51.243625,12.762875,yeah yeah i i think i think apathy is is real big thing i mean just in the fact that you don't think you're going to have anything done i to me it's really hard to find um,1,0
sw4135A-ms98-a,41,A,278.4835,284.76125,6.27775,uh-huh and that may have been who had done it i'm i don't remember um,1,0
sw4135B-ms98-a,18,B,93.088375,106.753,13.664625,what you really need to do  excuse me is find interest groups that that you know who's inter- whose issues you are interested in and then find how the if they have done a candidate survey and lots of times they have and then you have something to base it on,1,0
sw4137A-ms98-a,1,A,0,8.238625,8.238625, let's see mine's pretty easy actually uh i just got done reading a a magazine or a couple magazine articles about the uh new Saturns,1,0
sw4144B-ms98-a,25,B,113.026,115.514,2.488,but i don't know what else they could've done,1,0
sw4151A-ms98-a,27,A,244.185875,256.147625,11.96175,i don't think it's done i don't think we run it as a deterrent i mean people say that but i mean if it was really a deterrent i mean i think like horse thieves in the old west you know they saw other horse thieves,1,0
sw4155B-ms98-a,29,B,125.501625,129.772125,4.2705,i uh i haven't done any of that type of work myself um,1,0
sw4157A-ms98-a,46,A,273.982875,280.272,6.289125,say you know well if you had just done this you know things would have done differently and um,2,0
sw4159B-ms98-a,32,B,201.5055,211.11975,9.61425,for for honest mistakes where they've done something and and something happens one of their employees causes damage or something sure that's what they buy insurance for but,1,0
sw4161A-ms98-a,38,A,264.10925,268.399375,4.290125,yeah what we've done see we've only been married three years and i,1,0
sw4162B-ms98-a,71,B,261.13475,266.4205,5.28575,yes right and what you would want done right yeah,1,0
sw4163A-ms98-a,4,A,14.2,21.9915,7.7915,but when you see a job when you see a a job that needs to be done sometimes you have to fill out the five forms in triplicate in order to to get it done you know what i mean,2,0
sw4163A-ms98-a,12,A,70.505375,77.9275,7.422125,know that that you are the person that that makes things get done you know if if you're not there it doesn't happen,1,0
sw4163B-ms98-a,6,B,26.989875,37.7075,10.717625,so it's really small and i think it's really nice because you know it's it's real easy we don't really have much to do but it's just me and him so if he needs something done i do it or,1,0
sw4168A-ms98-a,47,A,125.307125,133.97025,8.663125,well um i used to a long time ago but since i've started back into school now i haven't really done that much i've been pretty busy,1,0
sw4170A-ms98-a,45,A,235.767,241.182875,5.415875,you know finally gonna come out with everybody's name now saying who done it,1,0
sw4172A-ms98-a,8,A,30.542125,38.290375,7.74825,yeah i actually i lift weights pretty regular now and i've done it for the last oh i don't know ten twelve years,1,0
sw4172A-ms98-a,12,A,52.565125,64.15525,11.590125,yeah a bit a bit so uh but i don't know it's it's good to get it you get that good feeling you know when you get done and and you're glad you did it i guess but um,1,0
sw4172A-ms98-a,30,A,120.213625,130.687375,10.47375,oh yeah that's pretty weird um but yeah i i don't know i i do a lot of stuff or i at least i have in the past done a lot of weird a lot of different activities,1,0
sw4173A-ms98-a,32,A,206.8995,215.487375,8.587875,and i so i've been driving all these miles and i didn't need them_1 but i i changed the front i had the brakes done in the front anyway just because_1 i wanted the front wheels you know packed,1,0
sw4180A-ms98-a,26,A,107.117125,118.277625,11.1605,what's to be done at this point increase that amount for sometime so it will eventually go down or i mean i imagine if you're just servicing the debt you're not really making any progress right,1,0
sw4181B-ms98-a,58,B,207.915375,214.263125,6.34775,uh be- beyond what any other President since World War Two has done and yet he supposedly,1,0
sw4182A-ms98-a,7,A,107.127875,120.2515,13.123625,uh agree that at least in most cases it should not be done i- i also my my big question of course is you know this is a pretty steep thing for uh something the last i heard was not a hundred percent effective ,1,0
sw4183B-ms98-a,29,B,126.668,133.64275,6.97475,and you know there really wasn't a whole lot that could be done other than let it go ahead and finish it off at that point,1,0
sw4187B-ms98-a,17,B,44.23175,47.888375,3.656625,it's about nine years ago i just kind of stopped i'd done it all my life,1,0
sw4189A-ms98-a,21,A,84.209125,88.563875,4.35475,yeah what could i have done to change you know something ,1,0
sw4190A-ms98-a,50,A,184.088625,196.68875,12.600125,oh three or four years i mean i i've worked and things but i haven't really had you might say a full-time job health coverage and things like that but i've uh done you know i've done readings and and things,2,0
sw4192A-ms98-a,22,A,238.99925,248.99675,9.9975,and now you know i mean here they've been spewing this stuff out for forty years or more and they're just now beginning to figure out that you know that what they've done is is wrong,1,0
sw4192B-ms98-a,2,B,0.989875,10.781625,9.79175,well uh i think air pollution is a pretty big problem right now and it's i mean i think it's a real bad problem i don't think that a lot is really being done about it at this point,1,0
sw4192B-ms98-a,59,B,285.178,298.626,13.448,and something really ought to be done because it it's basically we don't see the problem right now and like you said e- the pollution that we're putting out now is not really going to affect anybody for twenty thirty years so i don't think it's got i mean the the p-,1,0
sw4197B-ms98-a,43,B,223.488625,236.033375,12.54475,i don't know it seems like somehow not enough is being done to educate people there and things like that to to be able to participate with yeah the rest of us in the in the world it's just pre elitist but,1,0
sw4201A-ms98-a,15,A,60.990375,69.472625,8.48225,uh-huh i think that um i might've done better to get a pickup for the use that i've put mine to,1,0
sw4201A-ms98-a,17,A,75.47925,84.46325,8.984,there have been times when i was glad to have a car but most of the stuff i've done has been hauling around and i've been better off to have a pickup,1,0
sw4206B-ms98-a,39,B,161.176375,170.102,8.925625, i'm sure he did and he was probably perfectly capable you there was nothing at all that he couldn't have done you know as far as his job,1,0
sw4207A-ms98-a,1,A,0,9.18125,9.18125, uh actually it took me quite a while to get someone uh about six minutes so i have had some time to think about this and you know what is been done and what's could be done and what should be done,3,0
sw4208A-ms98-a,48,A,161.781875,172.17825,10.396375,i had a i use to have a IBM compatible and i got my my thesis done and actually my master degree on it and now that i'm trying to work on my dissertation you know it just,1,0
sw4211B-ms98-a,29,B,141.343,151.912375,10.569375,i sometimes wonder there a a school system near me that they actually a fairly good one what they've done is they had one school that was,1,0
sw4215A-ms98-a,20,A,117.389,120.793125,3.404125,what of the other things that there was been done up in Massachusetts ,1,0
sw4216A-ms98-a,9,A,52.724625,65.245125,12.5205,and uh so what we've done is kind of taken everything that we have had to pay out over a an extended period of time and then tried to average it,1,0
sw4217A-ms98-a,5,A,35.72875,46.05975,10.331,do drafting i'm i'm a engineer and i've done drawing and and have to do calculation of fluid mechanics and thing,1,0
sw4217A-ms98-a,10,A,73.26525,77.034375,3.769125,i really think that what can be done differently,1,0
sw4217A-ms98-a,16,A,121.325625,135.80075,14.475125,and i guess maybe they could be re- some of them_1 could be resented but the comp- the business community just doesn't want to do that i think what really needs to be done is that they need to be educated that in the long run their life is going to be so much easier,1,0
sw4218A-ms98-a,2,A,0.140125,2.583875,2.44375,okay uh what's done in your area,1,0
sw4220B-ms98-a,33,B,155.99975,165.417375,9.417625,yeah i think one of the disadvantages is the bureaucracy that props up as a you know necessity for almost any- getting anything done at all you have to,1,0
sw4221A-ms98-a,60,A,182.0355,184.47025,2.43475,but i can tell that i haven't done it,1,0
sw4225A-ms98-a,43,A,244.015125,250.858,6.842875,how are your h- h- how important is that you know your benefits when you sound like you've uh done some job hopping you've had more than one job then,1,0
sw4226A-ms98-a,12,A,50.562125,62.319625,11.7575,um because_1 i sort of believe that if we've got a person arrested that sure we can uh we can say you know it's a murderer he's done heinous crimes,1,0
sw4230B-ms98-a,6,B,30.13,34.766125,4.636125,but uh i think everything possible should be done to,1,0
sw4235A-ms98-a,33,A,171.369375,177.53575,6.166375,you know sports and weather then they end up on the really nice stuff so that you're not depressed by the time you're done watching the broadcast ,1,0
sw4237A-ms98-a,11,A,69.26875,75.564875,6.296125,well wh- what we had done was talk to the parents a- of the kids that were there,1,0
sw4242A-ms98-a,19,A,99.625125,113.41425,13.789125,yeah i mean in Virginia has done it by the way reason i i'm a life member of the Gun Owners and i am sure no long- member of the NRA so i i'm kind of into this but Virginia Virginia does have an instance check uh system ,1,0
sw4242A-ms98-a,21,A,118.083,121.040375,2.957375,and if it could be done on a federal ba-,1,0
sw4242A-ms98-a,23,A,123.47,124.80725,1.33725,that's done that,1,0
sw4242A-ms98-a,26,A,131.19625,140.1675,8.97125,yeah it really you know it's it should be done on a national basis because on the statewide basis you just get those that have violated state laws but,1,0
sw4245B-ms98-a,14,B,72.08475,76.24725,4.1625,there were some re- very recent repairs on the starter done,1,0
sw4248B-ms98-a,27,B,71.037,76.504125,5.467125,seriously lifted weights i wrestled in high school and i couldn't and they always made us and i hated it and stuff hadn't done it since but,1,0
sw4250A-ms98-a,48,A,288.961,300.162,11.201,yeah i can i can understand knee problems because_1 i've found i haven't had trouble with it this year but in past years when i've you know done only running and not racquetball um my,1,0
sw4253B-ms98-a,6,B,14.496875,24.228625,9.73175,thing that i would  think that needs to be done you know to great le- uh how should say it uh not wholesale or something to be shunned at all costs ,1,0
sw4256B-ms98-a,65,B,257.76275,264.478875,6.716125,and little things that they point out to me when i was walking around well this was done because of this or this was done because of that,2,0
sw4257A-ms98-a,35,A,200.26475,207.734875,7.470125,uh arguing over whether or not their meals were cooked enough and and as if the another patient could have done something about it,1,0
sw4258A-ms98-a,64,A,268.99875,274.479,5.48025,i haven't done anything constructive yet uh we fantasize about homeschooling,1,0
sw4260B-ms98-a,32,B,129.087875,140.206125,11.11825,you can get a bucket of balls like you would on an outdoor  we're going to try something new we haven't done this yet a a few of us are going to go to a place where they have big uh video screens,1,0
sw4260B-ms98-a,43,B,171.801625,180.592125,8.7905,no well we haven't done it yet but uh it it sounds like fun and it looked like fun so we figure we'd just go do it once to see what it's like,1,0
sw4261A-ms98-a,21,A,138.546375,143.15425,4.607875,yeah i would think there's a lot that a lot of production that c- could be done um,1,0
sw4261B-ms98-a,19,B,132.870375,138.20275,5.332375,or to perform some sort of more work than is is currently done in most prisons,1,0
sw4269A-ms98-a,49,A,257.581125,267.093375,9.51225,well as you know ge- we're getting away from that but that's why you have one at home because it was cost effective and you got your work done basically um,1,0
sw4269A-ms98-a,50,A,267.093375,279.916625,12.82325,it helped me get my work done because uh it's you know i'm i'm into human computer interaction and human and computer interfaces it was one of the better ones and so,1,0
sw4270A-ms98-a,14,A,24.841,38.774875,13.933875,i uh just recently retired from the army and and so when we uh moved to this area here i got selected for jury duty as did my wife and uh it was an interesting experience i'd never done it before and,1,0
sw4272B-ms98-a,74,B,287.082625,292.5925,5.509875,which uh was done in the ancient times it's another thing to,1,0
sw4276A-ms98-a,6,A,35.589625,50.1005,14.510875,no no i don't think so either i i was also kind of surprised that uh i don't maybe maybe there were technical uh limitations on what could be done but it it seemed like a perfect opportunity for the uh United States space program to,1,0
sw4277A-ms98-a,20,A,88.049625,97.631,9.581375,um like y- you i think you should have one appeal in one year you know to get it get it in if you don't get it done in that period of time you know,1,0
sw4279A-ms98-a,12,A,37.726625,49.755,12.028375,i just had it uh oil oil change and lube done to it but before that about two weeks ago somebody busted out my w- my passenger window so i had to go get it replaced,1,0
sw4279A-ms98-a,64,A,259.296875,266.653625,7.35675,no this is strictly uh structural and engine repairs things that had to be done,1,0
sw4293B-ms98-a,58,B,267.630625,276.9865,9.355875,yeah it's it's it's just uh parents today are it's they want everything if if it can't be done in five minutes don't bother me with it,1,0
sw4297B-ms98-a,7,B,27.795,31.152875,3.357875,done it as often as i i intended ,1,0
sw4302A-ms98-a,57,A,232.403,234.287125,1.884125,done it and they they,1,0
sw4303B-ms98-a,26,B,185.737,197.4895,11.7525,you know so many of the other uh major advances that we have today are are done by private industry but for some reason in this case no one's really willing to give them a chance,1,0
sw4304A-ms98-a,27,A,121.18725,133.97125,12.784,uh um it pre supposes something that isn't necessarily that isn't necessarily true first of all that you think that child care should be done by other people besides the people having the kids,1,0
sw4305A-ms98-a,38,A,201.397625,208.180625,6.783,well that's it certainly looks the way things are headed right now if uh something isn't done at the i guess at the federal level or,1,0
sw4305A-ms98-a,47,A,281.04425,291.9575,10.91325,it's it's uh i the interesting thing they've done some interesting things with the HMO's in this area where you there are a number of doctors and you can choose amongst the doctors that are available in fact uh,1,0
sw4307A-ms98-a,7,A,42.53425,46.8035,4.26925,you know mandated however they could be done with the person's consent,1,0
sw4308A-ms98-a,6,A,44.567,52.858625,8.291625,oh real successful it it it took us a long time because we couldn't afford to pay pay to have it done,1,0
sw4308A-ms98-a,7,A,52.858625,59.417125,6.5585,and if we had of paid to have it done they wouldn't have been as meticulous about everything as we are,1,0
sw4308B-ms98-a,29,B,156.62325,166.9155,10.29225,um i wiped out the bathroom i thought oh i can do this is a week and i got everything here i got all the tools and no sweat two months later i had it done,1,0
sw4309A-ms98-a,16,A,76.815125,84.436875,7.62175,um but uh i think it's probably the the studies have been done looking at uh,1,0
sw4312B-ms98-a,43,B,244.54625,252.11925,7.573,stuff that i like uh for instance Frank Zappa has done a fair amount of orchestral composition,1,0
sw4314A-ms98-a,38,A,122.65025,130.128375,7.478125,okay well that's pretty temperate yeah that's not too bad but uh  yeah have you done uh any other boating then or,1,0
sw4314A-ms98-a,52,A,218.76875,229.278375,10.509625,yeah yeah i haven't i haven't personally done that but um the races i i work with a guy right now that uh  races catamarans in the summertime,1,0
sw4314B-ms98-a,1,B,0,6.77575,6.77575, well we ev- we used to when i was younger we used to go every weekend but we hadn't done m- a lo- whole lot of it lately,1,0
sw4314B-ms98-a,34,B,129.318,138.8725,9.5545,no i hadn't done any in a l- uh lately but that's all i used to ha- uh have a friend that owned his daddy owned a boat shop and we used to when i was in high school we used to go out,1,0
sw4319A-ms98-a,42,A,147.697625,155.868875,8.17125,and before i got my degree i had uh done paralegal work for law firms here in Washington and uh,1,0
sw4322B-ms98-a,13,B,71.962,85.278625,13.316625,well i'm not looking at the mandatory uh program as a cost effective way of getting this stuff done i'm looking at it as a way to shape people's psyches into thinking that public service is a good thing ,1,0
sw4324A-ms98-a,11,A,30.172625,35.721125,5.5485,okay this the first time i've done this so um um we'll just,1,0
sw4327B-ms98-a,11,B,57.310125,66.711375,9.40125,and what they've done is they've bought Mercedes after Mercedes after Mercedes is what they've done has nothing to do with justice whatsoever,2,0
sw4335A-ms98-a,37,A,144.185375,149.6155,5.430125,and they've done that every season every year for a while ,1,0
sw4336B-ms98-a,11,B,83.308875,93.85575,10.546875,right well i guess here we run into that sometime but i guess a lot of crimes are done with uh apartment type break-ins you know,1,0
sw4339B-ms98-a,42,B,276.28275,290.19125,13.9085,and even as as light as that is with uh the small tires it's it's done pretty well in winter uh again like you if conditions are are that bad i probably don't wanna be driving anyway,1,0
sw4341A-ms98-a,42,A,209.26975,223.71625,14.4465,and i know that uh if somebody had done something to my family i would feel that i had the right to to get revenge on them and uh  but i i don't think that's done much anywhere  that's kind of drastic punishment,2,0
sw4349A-ms98-a,3,A,6.820625,12.407625,5.587,i had a a tune up done and i had the i had the brakes done on it,2,0
sw4349A-ms98-a,14,A,52.303625,66.667125,14.3635,i do have the background i know what needs to be done and i know the the oil needs t- should be changed re- very regularly and all of the bearings and and and the lubri- lubrication system needs to kee- be lubricated and,1,0
sw4349A-ms98-a,21,A,111.6485,121.2205,9.572,but still it was cheaper in the long run and uh so i just got the the the brakes done and i thought that was a good deal and and plus,1,0
sw4351A-ms98-a,20,A,120.5585,131.30525,10.74675,yeah and so uh i want to get back at it as soon as spring breaks and uh but what we have done is uh decreased considerably the amount of fat that we consume in our diet,1,0
sw4353B-ms98-a,33,B,133.295375,143.736625,10.44125,yeah if if you have something to take it out that's exactly what we've always done and we've had uh they've always had um where they match your funds you know sometimes if you if you save so much then they'll match it,1,0
sw4353B-ms98-a,34,B,143.736625,153.14475,9.408125,um that you know we've done that too but my husband works for an insurance company and he he has now for about oh gosh how long has it been ten years i guess,1,0
sw4355A-ms98-a,13,A,39.4325,44.774625,5.342125,i've from everything i've experienced the only way they've ever done it is urine tests,1,0
sw4355B-ms98-a,12,B,27.945625,36.253875,8.30825,uh have you heard that they can test so far back as say six or seven months whether you've done drugs by uh taking some of your hair,1,0
sw4355B-ms98-a,25,B,75.886125,81.270125,5.384,you know a certain amount of testing should be done or in the field of a doctor or something like that,1,0
sw4358A-ms98-a,28,A,253.63175,257.19625,3.5645,because there was an article or a story done awhile ago that uh,1,0
sw4361B-ms98-a,7,B,25.57,36.577125,11.007125,and we recently well we're we're through a proposition now where they're limiting class size to about twenty two i think and they've increased salaries and just done a major revision,1,0
sw4364A-ms98-a,8,A,54.473375,61.17125,6.697875,yep there's a lot that you you can still yeah i have always done that i started once i found out that that's really,1,0
sw4364A-ms98-a,30,A,222.263375,228.666375,6.403,and it just started soon after i had done that once and i just said this is this is terrible,1,0
sw4365A-ms98-a,2,A,2.765625,8.369125,5.6035,uh well the last thing i had done was a a muffler  put on my truck,1,0
sw4365A-ms98-a,15,A,41.295125,48.40375,7.108625,i guess uh so do you do your own car repairs or do you take it to the garage to have it done,1,0
sw4365A-ms98-a,65,A,191.23225,196.319125,5.086875,the part than it would be to have it done down there so i just went ahead and had them do it,1,0
sw4367A-ms98-a,10,A,64.4665,79.169,14.7025,well the one thing i've always done is i've put uh uh on my on my uh from when i started even since since the very beginning i always said that i would put five hundred dollars aside every month,1,0
sw4369B-ms98-a,32,B,202.23475,212.940625,10.705875,um-hum i think some bar associations um a lot of bar associations are against capital punishment and um this is one area where perhaps they've done some of the work i'm not sure,1,0
sw4370B-ms98-a,30,B,201.702375,211.39125,9.688875,but when it comes to uh sentencing for punishment of course if the person's never done anything bad before according to the judicial system,1,0
sw4373B-ms98-a,13,B,51.63525,55.705125,4.069875,i was on the college track doing all the classes and i was done,1,0
sw4378A-ms98-a,20,A,98.96725,107.668875,8.701625,and i guess we had most of it done but the end result what happened was that,1,0
sw4378A-ms98-a,27,A,154.2,168.060875,13.860875,the scheduling and everything was    sometimes and and then materials coming in and so we're we're hopping around pretty good but overall yeah we got it done and it's a it's a three bedroom two bath house and it's pretty neat,1,0
sw4378B-ms98-a,6,B,17.414,24.62925,7.21525,we've done  lots to it we've taken out the glass and most the windows and the sashes and replaced them_1 and,1,0
sw4379B-ms98-a,30,B,161.453,167.94625,6.49325,but um we have really found this is the first year we've done it this way and we are really saving a lot of money,1,0
sw4380A-ms98-a,37,A,200.51125,205.150625,4.639375,i think that would be an interesting experience but uh i haven't done that,1,0
sw4380A-ms98-a,46,A,240.74875,249.141625,8.392875,yeah yeah i mean i do- i honestly don't really think i could have you know done much better than i did in the school system i was in you know i mean it's,1,0
sw4381A-ms98-a,40,A,212.0645,225.098625,13.034125,is you need more flexibility to do things the way you see that they should be done and she said yeah i agree with that entirely that the bureaucracy really hamstrings teachers um they they they in many places are just told what textbook to teach from,1,0
sw4381A-ms98-a,43,A,252.7735,265.605625,12.832125,some uh amorphous much maligned entity but i really think that that's a serious problem that that there's so many layers of administration to make sure that everything's done right that everybody's rights are respected ,1,0
sw4382B-ms98-a,32,B,157.3685,166.63125,9.26275,something in the law about if you're car was over a certain age like over twenty years old you didn't have to get it done anymore and i think they're eliminating that uh,1,0
sw4383A-ms98-a,1,A,0,4.763875,4.763875, do you think should be done for the the uh huge budget we have,1,0
sw4384B-ms98-a,3,B,16.0045,26.620375,10.615875,yeah that's the only thing i've ever done also is babysit but um i've heard people that i work with talk about you know child care especially i guess it's even harder on single mothers,1,0
sw4387B-ms98-a,51,B,292.7155,298.23725,5.52175,um or an- even to uh synthesizer when it's done well,1,0
sw4400A-ms98-a,46,A,231.05675,239.24825,8.1915,oh that's flat rate sir you know that they look it up in the book and if it takes an hour to do something why and they can get it done in thirty minutes why they charge you an hour,1,0
sw4421A-ms98-a,11,A,18.1765,22.072375,3.895875,helping other people and doing things that need to be done,1,0
sw4421A-ms98-a,44,A,233.71525,240.012,6.29675,of all the bad things i've done in my life and of all the times i wimped out and haven't done anything at least i've done something,3,0
sw4440A-ms98-a,22,A,134.07575,142.537125,8.461375,organized and rounded up uh so they get the chores done and don't home in on the television immediately when they when they get up,1,0
sw4440B-ms98-a,37,B,158.019875,161.147375,3.1275,hum and right not at all or until it's all done or uh,1,0
sw4448A-ms98-a,14,A,81.200625,85.100125,3.8995,yeah most of  i haven't really done any like,1,0
sw4448A-ms98-a,31,A,147.42925,154.684375,7.255125,sp- spot in the corner you can kind of wade out a little bit but most of my fishing was done from the bank,1,0
sw4448B-ms98-a,3,B,4.86575,14.5655,9.69975,i have done uh a variety of fishing probably the most favorite uh was when i was of youth,1,0
sw4483A-ms98-a,5,A,33.87225,45.294125,11.421875,they've got these on it's it's county wide program now and what they've done is they've broken everything down into garbage uh yard trash,1,0
sw4488A-ms98-a,43,A,231.607,235.297375,3.690375,no i've i've actually done that with a friend of mine with his gun,1,0
sw4495A-ms98-a,1,A,0,2.639375,2.639375, i haven't done any camping lately how about_1 you,1,0
sw4495A-ms98-a,5,A,23.885375,34.15125,10.265875,uh that's about what i've done but it goes back even further to my childhood camping went out camping a- a- the purpose was not to camp the purpose was to fish,1,0
sw4495B-ms98-a,3,B,2.430875,15.12225,12.691375,oh not recently we we've done a little bit of car camping  uh since since i got married and did a little bit of backpacking several years ago but uh not recently,1,0
sw4495B-ms98-a,15,B,62.886875,72.02825,9.141375,yeah well i've done a little bit of that too um i guess i've kind of done the full range of camping anywhere from backpacking in the mountains for,2,0
sw4495B-ms98-a,18,B,78.587625,86.298125,7.7105,well i've done some down in um Tennessee and Kentucky that area North Carolina and then done some in New Mexico,2,0
sw4495B-ms98-a,20,B,89.76175,92.867125,3.105375,so i've kind of gone around and done it number of places,1,0
sw4497B-ms98-a,27,B,224.0745,235.236875,11.162375,my other set of grandparents has done and my parents have already um kind of like gone on a waiting list cause it's such a long thing because it preserves the dignity,1,0
sw4497B-ms98-a,37,B,289.130875,297.858,8.727125,but my other grandparents had apparently it's like a retirement community and they knew a lot of friends who had done the same thing and when they got there ,1,0
sw4502A-ms98-a,12,A,48.794875,55.527375,6.7325,i- i know they've done a few most of the time they'll get real close and then,1,0
sw4502A-ms98-a,14,A,57.4235,61.713625,4.290125,it hardly ever gets to that point uh i don't think they've done one ,1,0
sw4502B-ms98-a,30,B,238.234125,246.56775,8.333625,from where we are and that's at capacity and of course you know New York City is just packed with criminals that have done everything,1,0
sw4522B-ms98-a,33,B,110.509375,121.740375,11.231,and one of the things he's done is interview uh nursing home directors because they're looking for  get this they're trying to find out ways to restrain patients,1,0
sw4540A-ms98-a,22,A,104.09825,110.141125,6.042875,in actually you know i have never hunted uh which is the ironic thing uh i've done a lot of target shooting,1,0
sw4548B-ms98-a,12,B,73.978875,86.613,12.634125,punish especially criminals who seem to have absolutely no remorse for what they've done and we see that more and more like in our state right now there's a fourteen year old boy who,1,0
sw4565B-ms98-a,18,B,101.37075,106.267375,4.896625,but uh i still haven't done it yet well that's good,1,0
sw4570A-ms98-a,19,A,74.085625,83.84025,9.754625,but um what we've done and you might want to do as you know as time flies by is i'm remarried and my husband never had any kids,1,0
sw4595A-ms98-a,22,A,107.416625,115.39725,7.980625,y- they just wanna speed it along and get it done and i don't think they stop and think about that individual as much as a group of people would,1,0
sw4595B-ms98-a,56,B,284.8585,291.95975,7.10125,if it's done right and that means that this is the way it is no ifs no ands no buts a certain,1,0
sw4595B-ms98-a,57,B,291.95975,298.914,6.95425,right a certain number of appeals and then that's it don't stretch it out for years get it over with and get it done,1,0
sw4605B-ms98-a,33,B,117.767125,120.3505,2.583375,done drugs but you've stopped,1,0
sw4608B-ms98-a,62,B,266.7775,272.2135,5.436,and essentially what he had done is set a a elec- a electrocution trap,1,0
sw4617A-ms98-a,9,A,27.69925,38.66925,10.97,whether the judge should be the one that does the uh sentencing and seems to me that that's i think that's the way it's done now uh at least,1,0
