File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,Content,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
PRV_se0_ag1_m_02_1,1374,PRV_se0_ag1_m_02,1225.2631,1226.2563,0.9932,1,1,"ain't no dinner, no play.",constituentboundary,dinner,constituentboundary_ain't_dinner,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,no,"dinner,",no,play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1419,PRV_se0_ag1_m_02,1270.8409,1271.6336,0.7927,1,1,I ain't got to worry about it,I,worry,I_ain't_worry,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,got,to,worry,about,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1641,PRV_se0_ag1_m_02,1481.7175,1485.0643,3.3468,1,1,"I ain't never understood that. But yeah, she was- she was scared of chickens so",I,understood,I_ain't_understood,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,never,understood,that.,But,"yeah,",she,was-,she,was,scared,of,chickens,so,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1752,PRV_se0_ag1_m_02,1578.0999,1579.5267,1.4268,1,1,"Uh, I ain't do too much. My ma used to",I,do,I_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uh,",I,ain't ,do,too,much.,My,ma,used,to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1889,PRV_se0_ag1_m_02,1715.3985,1717.4175,2.019,1,1,"She like, now I know we ain't got no phone, you know.",we,got,we_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,"like,",now,I,know,we,ain't ,got,no,"phone,",you,know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,1986,PRV_se0_ag1_m_02,1798.0136,1801.1284,3.1148,1,1,"back then, ain't had too much to do. You think of anything, back then, man.",constituentboundary,had,constituentboundary_ain't_had,ConstituentBoundary,VerbPastParticiple,ConstituentBoundary_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,back,"then,",ain't ,had,too,much,to,do.,You,think,of,"anything,",back,"then,",man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2025,PRV_se0_ag1_m_02,1825.9992,1828.1488,2.1496,3,3,So I ain't- I ain't- I ain't get in trouble. I used to tell her everything.,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,I,ain't-,I,ain't-,I,ain't,get,in,trouble.,I,used,to,tell,her,everything.,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2025,PRV_se0_ag1_m_02,1825.9992,1828.1488,2.1496,3,3,So I ain't- I ain't- I ain't get in trouble. I used to tell her everything.,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,I,ain't-,I,ain't-,I,ain't,get,in,trouble.,I,used,to,tell,her,everything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2025,PRV_se0_ag1_m_02,1825.9992,1828.1488,2.1496,3,3,So I ain't- I ain't- I ain't get in trouble. I used to tell her everything.,I,get,I_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,I,ain't-,I,ain't-,I,ain't ,get,in,trouble.,I,used,to,tell,her,everything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2089,PRV_se0_ag1_m_02,1886.8653,1887.9378,1.0725,1,1,"if it's something I ain't never did,",I,did,I_ain't_did,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,if,it's,something,I,ain't ,never,"did,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2327,PRV_se0_ag1_m_02,2121.7652,2123.4905,1.7253,1,1,"Probably. Yeah. You know, it ain't-",it,constituentboundary,it_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Probably.,Yeah.,You,"know,",it,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2329,PRV_se0_ag1_m_02,2124.2506,2126.0167,1.7661,1,1,"You know, it ain't nothing that you learn in school, you know?",it,nothing,it_ain't_nothing,PronounPersonal,PronounIndefinite,PronounPersonal_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,",it,ain't ,nothing,that,you,learn,in,"school,",you,know?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2333,PRV_se0_ag1_m_02,2129.0102,2129.747,0.7368,1,1,but it ain't about,it,about,it_ain't_about,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,but,it,ain't ,about,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2385,PRV_se0_ag1_m_02,2175.8445,2179.6168,3.7723,1,1,"you know, it ain't nothing that nobody just sat down and say, hey, you know, this the oldest black town.",it,nothing,it_ain't_nothing,PronounPersonal,PronounIndefinite,PronounPersonal_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,"know,",it,ain't ,nothing,that,nobody,just,sat,down,and,"say,","hey,",you,"know,",this,the,oldest,black,town.,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2623,PRV_se0_ag1_m_02,2396.6135,2398.2222,1.6087,1,1,"I ain't have the slightest idea. When I was in school,",I,have,I_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,have,the,slightest,idea.,When,I,was,in,"school,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2633,PRV_se0_ag1_m_02,2406.7215,2407.6867,0.9652,1,1,I ain't have the slightest idea.,I,have,I_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,have,the,slightest,idea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2637,PRV_se0_ag1_m_02,2409.5041,2411.346,1.8419,1,1,"You know, cause I ain't even tryna get in the middle of it, so.",I,trying,I_ain't_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,",cause,I,ain't ,even,tryna,get,in,the,middle,of,"it,",so.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2698,PRV_se0_ag1_m_02,2471.1221,2472.7448,1.6227,1,1,I go over there. I ain't have no problem out of 'em.,I,have,I_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,go,over,there.,I,ain't ,have,no,problem,out,of,'em.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2728,PRV_se0_ag1_m_02,2499.299,2501.4532,2.1542,1,1,Cause I want to be able walk anywhere and ain't got to watch my back.,I,watch,I_ain't_watch,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,I,want,to,be,able,walk,anywhere,and,ain't ,got,to,watch,my,back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2873,PRV_se0_ag1_m_02,2646.7548,2649.2401,2.4853,1,1,"they back there picking 'bacca, you know. 'Bacca ain't nothing.",Bacca,nothing,Bacca_ain't_nothing,Noun,PronounIndefinite,Noun_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,back,there,picking,"'bacca,",you,know.,'Bacca,ain't ,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2889,PRV_se0_ag1_m_02,2665.743,2668.1024,2.3594,1,1,"You know, so it ain't no different. Back then, they probably paid 'em, what?",it,different,it_ain't_different,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,",so,it,ain't ,no,different.,Back,"then,",they,probably,paid,"'em,",what?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2895,PRV_se0_ag1_m_02,2672.1906,2673.9625,1.7719,1,1,"they paying you this, but it ain't worth it.",it,worth,it_ain't_worth,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,paying,you,"this,",but,it,ain't ,worth,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2905,PRV_se0_ag1_m_02,2678.3818,2681.1516,2.7698,1,1,"Yeah, you ain't- you didn't get paid for slavery. Yeah, share croppers, so you know.",you,constituentboundary,you_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,",you,ain't-,you,didn't,get,paid,for,slavery.,"Yeah,",share,"croppers,",so,you,know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2929,PRV_se0_ag1_m_02,2705.2682,2705.9583,0.6901,1,1,It ain't no different.,it,different,it_ain't_different,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It,ain't ,no,different.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2938,PRV_se0_ag1_m_02,2713.8922,2714.8733,0.9811,1,1,It isn't- It ain't no different.,it,different,it_ain't_different,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It,isn't-,It,ain't ,no,different.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2940,PRV_se0_ag1_m_02,2715.2211,2717.2448,2.0237,1,1,"I mean- I mean really and truly, it ain't no different.",it,different,it_ain't_different,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,mean-,I,mean,really,and,"truly,",it,ain't ,no,different.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag1_m_02_1,2946,PRV_se0_ag1_m_02,2720.8621,2722.261,1.3989,1,1,"It ain't no different, man, and",it,different,it_ain't_different,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It,ain't ,no,"different,","man,",and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_01_1,214,PRV_se0_ag2_m_03,191.7279,194.0303,2.3024,1,1,You said I don't have to tell you all good things. ain't nothing good.,constituentboundary,nothing,constituentboundary_ain't_nothing,ConstituentBoundary,PronounIndefinite,ConstituentBoundary_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,said,I,don't,have,to,tell,you,all,good,things.,ain't ,nothing,good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_02_1,2219,PRV_se0_ag2_f_02,2372.6238,2375.0423,2.4185,1,1,"I said, I know this ain't gonna be for me all my life, I-",this,for,this_ain't_for,PronounDemonstrative,Preposition,PronounDemonstrative_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,"said,",I,know,this,ain't ,gonna,be,for,me,all,my,"life,",I-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,218,PRV_se0_ag2_f_03,283.2751,285.3322,2.0571,1,1,"It ain't never been a big town, no way.",it,town,it_ain't_town,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It,ain't ,never,been,a,big,"town,",no,way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,228,PRV_se0_ag2_f_03,298.222,302.0798,3.8578,1,1,"Mm-hm. Where that at? You know, people that, you know, ain't never been- you know, heard nothing about Princeville.",constituentboundary,been,constituentboundary_ain't_been,ConstituentBoundary,VerbPastParticiple,ConstituentBoundary_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mm-hm.,Where,that,at?,You,"know,",people,"that,",you,"know,",ain't ,never,been-,you,"know,",heard,nothing,about,Princeville.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,343,PRV_se0_ag2_f_03,467.448,470.5721,3.1241,2,2,"No, there ain't any- I ain't into that- without- you know- no.",there,any,there_ain't_any,PronounNonReferential,PronounIndefinite,PronounNonReferential_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No,",there,ain't ,any-,I,ain't,into,that-,without-,you,know-,no.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,343,PRV_se0_ag2_f_03,467.448,470.5721,3.1241,2,2,"No, there ain't any- I ain't into that- without- you know- no.",I,into,I_ain't_into,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No,",there,ain't,any-,I,ain't ,into,that-,without-,you,know-,no.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_f_03_1,349,PRV_se0_ag2_f_03,481.8668,484.5865,2.7197,1,1,I might go back to work if they ain't- you know-,they,constituentboundary,they_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,might,go,back,to,work,if,they,ain't-,you,know-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,570,PRV_se0_ag2_m_01,477.9172,480.4196,2.5024,1,1,"But when I ask for it, I try to ask for it when it ain't nobody around. Cause like I said",it,nobody,it_ain't_nobody,PronounPersonal,PronounIndefinite,PronounPersonal_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,when,I,ask,for,"it,",I,try,to,ask,for,it,when,it,ain't ,nobody,around.,Cause,like,I,said,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,1462,PRV_se0_ag2_m_01,1249.4235,1250.8644,1.4409,1,1,Some mornings we ain't leave is,we,leave,we_ain't_leave,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some,mornings,we,ain't ,leave,is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,1517,PRV_se0_ag2_m_01,1305.5834,1306.4061,0.8227,1,1,So I ain't say nothing.,I,say,I_ain't_say,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,I,ain't ,say,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2066,PRV_se0_ag2_m_01,1811.6748,1812.2484,0.5736,1,1,I ain't say nothing.,I,say,I_ain't_say,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,say,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2068,PRV_se0_ag2_m_01,1813.3255,1813.7498,0.4243,1,1,I ain't say nothing.,I,say,I_ain't_say,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,say,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2407,PRV_se0_ag2_m_01,2107.3215,2107.979,0.6575,1,1,"you know, basically ain't",constituentboundary,constituentboundary,constituentboundary_ain't_constituentboundary,ConstituentBoundary,ConstituentBoundary,ConstituentBoundary_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,"know,",basically,ain't,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,2691,PRV_se0_ag2_m_01,2351.3258,2352.0486,0.7228,1,1,ain't no way I can volunt-,constituentboundary,way,constituentboundary_ain't_way,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,no,way,I,can,volunt-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,3043,PRV_se0_ag2_m_01,2665.2563,2667.0422,1.7859,2,2,I'm going outside. I ain't got- I ain't got nothing to do with it.,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm,going,outside.,I,ain't ,got-,I,ain't,got,nothing,to,do,with,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_01_1,3043,PRV_se0_ag2_m_01,2665.2563,2667.0422,1.7859,2,2,I'm going outside. I ain't got- I ain't got nothing to do with it.,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm,going,outside.,I,ain't,got-,I,ain't ,got,nothing,to,do,with,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag2_m_02_1,1798,PRV_se0_ag2_m_02,2000.8611,2003.5734,2.7123,1,1,"You know, so you ain't look like the flood just never happened.",you,look,you_ain't_look,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,",so,you,ain't ,look,like,the,flood,just,never,happened.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_02_2,101,misc,134.8125,139.2196,4.4071,3,3,"Hey that sounds like like your neighbor. One neighbor right there, he ain't been- he ain't- he ain't never lived here.",he,been,he_ain't_been,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hey,that,sounds,like,like,your,neighbor.,One,neighbor,right,"there,",he,ain't ,been-,he,ain't-,he,ain't,never,lived,here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_02_2,101,misc,134.8125,139.2196,4.4071,3,3,"Hey that sounds like like your neighbor. One neighbor right there, he ain't been- he ain't- he ain't never lived here.",he,constituentboundary,he_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hey,that,sounds,like,like,your,neighbor.,One,neighbor,right,"there,",he,ain't,been-,he,ain't-,he,ain't,never,lived,here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_02_2,101,misc,134.8125,139.2196,4.4071,3,3,"Hey that sounds like like your neighbor. One neighbor right there, he ain't been- he ain't- he ain't never lived here.",he,lived,he_ain't_lived,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hey,that,sounds,like,like,your,neighbor.,One,neighbor,right,"there,",he,ain't,been-,he,ain't-,he,ain't ,never,lived,here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,336,PRV_se0_ag3_f_03,384.1484,387.687,3.5386,1,1,"ain't got nowhere to get. My water's coming. I said, wait a minute. I can't get out myself.",constituentboundary,got,constituentboundary_ain't_got,ConstituentBoundary,VerbPastParticiple,ConstituentBoundary_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,got,nowhere,to,get.,My,water's,coming.,I,"said,",wait,a,minute.,I,can't,get,out,myself.,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,480,PRV_se0_ag2_f_03,554.0022,557.4083,3.4061,1,1,ain't nobody came and evacuated us and told us to get out of the home or nothing.,nobody,came,nobody_ain't_came,PronounIndefinite,VerbPastParticiple,PronounIndefinite_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,nobody,came,and,evacuated,us,and,told,us,to,get,out,of,the,home,or,nothing.,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,570,PRV_se0_ag2_f_03,657.4842,659.0062,1.522,1,1,"I said, I know they ain't gonna let her stay back there.",they,let,they_ain't_let,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,"said,",I,know,they,ain't ,gonna,let,her,stay,back,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,603,PRV_se0_ag2_f_03,691.6042,692.8188,1.2146,1,1,I said we ain't got grounded.,we,grounded,we_ain't_grounded,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,said,we,ain't ,got,grounded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,653,PRV_se0_ag3_f_03,753.3002,754.1496,0.8494,1,1,I ain't heard nothing about it.,I,heard,I_ain't_heard,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,heard,nothing,about,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,786,PRV_se0_ag3_f_03,919.4757,924.846,5.3703,1,1,"And all that food in the frigerator. I told the man. Man said, it ain't no good. He took the whole thing and throw it in the trash pile.",it,good,it_ain't_good,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,all,that,food,in,the,frigerator.,I,told,the,man.,Man,"said,",it,ain't ,no,good.,He,took,the,whole,thing,and,throw,it,in,the,trash,pile.,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,970,PRV_se0_ag3_f_03,1143.7805,1146.6474,2.8669,1,1,but I don't think some people ain't got no heart in them.,people,got,people_ain't_got,Noun,VerbPastParticiple,Noun_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,but,I,don't,think,some,people,ain't ,got,no,heart,in,them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,1112,PRV_se0_ag2_f_03,1319.682,1320.4631,0.7811,1,1,ain't gonna move no more.,constituentboundary,move,constituentboundary_ain't_move,ConstituentBoundary,VerbBase,ConstituentBoundary_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,gonna,move,no,more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRV_se0_ag3_f_03_1,1253,PRV_se0_ag3_f_03,1485.3344,1486.1154,0.781,1,1,I ain't gonna leave there.,I,leave,I_ain't_leave,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,gonna,leave,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
