File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,Content,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,1,2
DCB_se1_ag1_f_01_1,1703,DCB_se1_ag1_f_01,2096.7743,2098.8539,2.0796,1,1,And the fries! I be dipping my fries in there.,I,dipping,I_be_dipping,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,And,the,fries!,I,be ,dipping,my,fries,in,there.,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_f_02_1,124,DCB_se1_ag1_m_04,149.2308,153.8617,4.6309,1,1,and s- they also be trying to rob you s- if they see you with a fresh pair of shoes or something like that.,they,trying,they_be_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,and,s-,they,also,be ,trying,to,rob,you,s-,if,they,see,you,with,a,fresh,pair,of,shoes,or,something,like,that.,,,,,,,,,,,,,
DCB_se1_ag1_f_02_1,723,DCB_se1_ag1_m_04,965.6434,970.4136,4.7702,1,1,"RD-NAME-2, Mom and RD-NAME-2 be the only one who go because they got the money to",RD-NAME-2,one,RD-NAME-2_be_one,Noun,PronounIndefinite,Noun_be_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,"RD-NAME-2,",Mom,and,RD-NAME-2,be ,the,only,one,who,go,because,they,got,the,money,to,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_f_03_1,1090,DCB_se1_ag1_f_03,1520.3404,1521.2573,0.9169,1,1,People that be here.,that,here,that_be_here,PronounRelative,Adverb,PronounRelative_be_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,People,that,be ,here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_f_03_1,1106,DCB_se1_ag1_f_03,1538.1435,1539.4952,1.3517,1,1,They be cooler sometimes.,they,cooler,they_be_cooler,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,be ,cooler,sometimes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_f_03_1,1939,DCB_se1_ag1_f_03,2590.555,2591.8899,1.3349,1,1,He be mad when I bring her up around him.,he,mad,he_be_mad,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,be ,mad,when,I,bring,her,up,around,him.,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_f_03_1,1941,DCB_se1_ag1_f_03,2593.0529,2594.3642,1.3113,1,1,"He be real mad, I don't care.",he,mad,he_be_mad,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He,be ,real,"mad,",I,don't,care.,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_f_03_1,2017,DCB_se1_ag1_f_03,2691.2882,2692.526,1.2378,1,1,And you know how girls be.,girls,constituentboundary,girls_be_constituentboundary,Noun,ConstituentBoundary,Noun_be_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,And,you,know,how,girls,be.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_01_1,1113,DCB_se1_ag1_m_01,1094.28,1094.7082,0.4282,1,1,"They be like,",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_01_1,1175,DCB_se1_ag1_m_01,1141.8066,1142.24,0.4334,1,1,"I be like,",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_01_1,2212,DCB_se1_ag1_m_01,2193.8031,2194.7004,0.8973,1,1,"So they be like,",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,they,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_01_1,2218,DCB_se1_ag1_m_01,2200.5256,2205.8557,5.3301,1,1,"it be like, if it's a group of black kids walking dow- like I'll give example, if a group of black kids walking down Eighth Street",it,like,it_be_like,PronounNonReferential,QuotativeLike,PronounNonReferential_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,be ,"like,",if,it's,a,group,of,black,kids,walking,dow-,like,I'll,give,"example,",if,a,group,of,black,kids,walking,down,Eighth,Street,,,,,,,,
DCB_se1_ag1_m_01_1,2427,DCB_se1_ag1_m_01,2405.7542,2406.9301,1.1759,2,1,"You can be successful they be like,",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,You,can,be,successful,they,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_02_1,1380,DCB_se1_ag1_m_02,1679.62,1685.8671,6.2471,1,1,"Or we be like making skate videos like, um, editing our skate videos- the- the videos that we record throughout the day,",we,making,we_be_making,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,Or,we,be ,like,making,skate,videos,"like,","um,",editing,our,skate,videos-,the-,the,videos,that,we,record,throughout,the,"day,",,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,82,DCB_se1_ag1_m_03,71.9442,72.625,0.6808,1,1,"he be around like,",he,around,he_be_around,PronounPersonal,Adverb,PronounPersonal_be_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,he,be ,around,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,88,DCB_se1_ag1_m_03,75.2631,76.6293,1.3662,1,1,"Like where my brother be at, like,",brother,at,brother_be_at,Noun,Preposition,Noun_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,Like,where,my,brother,be ,"at,","like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,737,DCB_se1_ag1_m_03,746.4331,747.1931,0.76,1,1,"And then that's how I be like,",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,And,then,that's,how,I,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,1414,DCB_se1_ag1_m_03,1361.5199,1362.4338,0.9139,1,1,We be laughing together.,we,laughing,we_be_laughing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,be ,laughing,together.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,1850,DCB_se1_ag1_m_03,1775.6051,1776.2998,0.6947,1,1,We be laughing.,we,laughing,we_be_laughing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,be ,laughing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,1856,DCB_se1_ag1_m_03,1778.9099,1779.5814,0.6715,1,1,"But like, it just be like,",it,like,it_be_like,PronounNonReferential,QuotativeLike,PronounNonReferential_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,But,"like,",it,just,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,1894,DCB_se1_ag1_m_03,1805.2518,1810.17,4.9182,1,1,"my friends like, we just be laughing. Like we have a ball in every class, and then like, we still get our work done. Like,",we,laughing,we_be_laughing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,my,friends,"like,",we,just,be ,laughing.,Like,we,have,a,ball,in,every,"class,",and,then,"like,",we,still,get,our,work,done.,"Like,",,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2109,DCB_se1_ag1_m_03,2012.1381,2014.2971,2.159,1,1,"Man, we be having a ball. Like,",we,having,we_be_having,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Man,",we,be ,having,a,ball.,"Like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2215,DCB_se1_ag1_m_03,2093.5415,2094.3388,0.7973,1,1,"Like I be like, one",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,I,be ,"like,",one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2305,DCB_se1_ag1_m_03,2179.0899,2182.2208,3.1309,1,1,"Like we stay on Facetime, and then like, we be calling each other boo and all that.",we,calling,we_be_calling,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,Like,we,stay,on,"Facetime,",and,then,"like,",we,be ,calling,each,other,boo,and,all,that.,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2457,DCB_se1_ag1_m_03,2312.2629,2312.9106,0.6477,1,1,"turnt- he be like,",he,like,he_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,turnt-,he,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2472,DCB_se1_ag1_m_03,2329.0913,2333.4929,4.4016,1,1,"I be topping in there. I know about my man Chuck Brown. RIP- Rest in peace, Chuck.",I,topping,I_be_topping,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,topping,in,there.,I,know,about,my,man,Chuck,Brown.,RIP-,Rest,in,"peace,",Chuck.,,,,,,,,,,,,,,,,,
DCB_se1_ag1_m_03_1,2715,DCB_se1_ag1_m_03,2528.551,2530.0617,1.5107,1,1,"They be like, give me ten minute.",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,be ,"like,",give,me,ten,minute.,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_01_1,1173,DCB_int_01,1345.682,1349.5261,3.8441,1,1,"A D- A person from Maryland be like, no, I'm from the area. I'm from the DMV.",person,like,person_be_like,Noun,QuotativeLike,Noun_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,A,D-,A,person,from,Maryland,be ,"like,","no,",I'm,from,the,area.,I'm,from,the,DMV.,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_01_1,1895,DCB_se1_ag2_f_01,2218.5149,2220.3754,1.8605,1,1,"like they be with the hoods, and",they,with,they_be_with,PronounPersonal,Preposition,PronounPersonal_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,like,they,be ,with,the,"hoods,",and,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,1234,DCB_se1_ag2_f_02,1849.4128,1853.9387,4.5259,1,1,breaks and gaps in between like I don't- the falling out never be that serious but,falling out,serious,falling out_be_serious,Noun,Adjective,Noun_be_Adjective,,,,,,,,,,,,,,,,,,breaks,and,gaps,in,between,like,I,don't-,the,falling,out,never,be ,that,serious,but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,1247,DCB_se1_ag2_f_02,1868.1789,1870.2762,2.0973,1,1,not tal- and it don't- it don't even be beefing.,it,beefing,it_be_beefing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,not,tal-,and,it,don't-,it,don't,even,be ,beefing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_f_02_1,2230,DCB_se2_ag2_f_01,3259.3115,3266.0822,6.7707,1,1,"I have to say that you and Denise be knowing all the places. I'm like, nigga, how you gonna get to know all the places to go, what's the place we went to for RD-NAME-3 baby shower?",you and Denise,knowing,you and Denise_be_knowing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,I,have,to,say,that,you,and,Denise,be ,knowing,all,the,places.,I'm,"like,","nigga,",how,you,gonna,get,to,know,all,the,places,to,"go,",what's,the,place,we,went,to,for,RD-NAME-3,baby,shower?,,,,
DCB_se1_ag2_f_03_1,2446,DCB_se1_ag2_f_03,3396.6116,3399.748,3.1364,1,1,"That's what they don't understand  I'm like, y'all be wanting to go somewhere.",y'all,wanting,y'all_be_wanting,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,That's,what,they,don't,understand,I'm,"like,",y'all,be ,wanting,to,go,somewhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,272,DCB_se1_ag2_m_01,401.6528,406.6941,5.0413,1,1,I just be wanting- I always- I'm still like that in ways like I just always wanted to just do what I wanna do like I'm-,I,wanting,I_be_wanting,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,just,be ,wanting-,I,always-,I'm,still,like,that,in,ways,like,I,just,always,wanted,to,just,do,what,I,wanna,do,like,I'm-,,,,,,,,,
DCB_se1_ag2_m_01_1,564,DCB_se1_ag2_m_01,810.1763,818.0856,7.9093,1,1,"Nah the- I- I don't do the- I don't think I could do the vodka like that but I think the- the tequila I could do it like I be fucking with the tequila and the v- and the, uh- and the Cognac.",I,fucking,I_be_fucking,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,Nah,the-,I-,I,don't,do,the-,I,don't,think,I,could,do,the,vodka,like,that,but,I,think,the-,the,tequila,I,could,do,it,like,I,be ,fucking,with,the,tequila,and,the,v-,and,"the,",uh-,and,the,Cognac.,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,566,DCB_se1_ag2_m_01,818.3566,820.6762,2.3196,1,1,"Yeah, and it be having me feeling good.",it,having,it_be_having,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,",and,it,be ,having,me,feeling,good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1650,DCB_se1_ag2_m_01,2247.7845,2248.9819,1.1974,1,1,Yeah I told you she be trying to son me.,she,trying,she_be_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,Yeah,I,told,you,she,be ,trying,to,son,me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,1999,DCB_se1_ag2_f_02,2703.2605,2706.3587,3.0982,1,1,So he's the one that be getting on them when they all slacking off and inaudible,that,getting,that_be_getting,PronounRelative,VerbPresentParticiple,PronounRelative_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,So,he's,the,one,that,be ,getting,on,them,when,they,all,slacking,off,and,inaudible,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,2277,DCB_se1_ag2_m_01,3057.7235,3063.3246,5.6011,1,1,"Well got me. My sister she real, she more- you know what I'm saying, she be chilling or whatever you know what I'm saying, but like it got me more so than her.",she,chilling,she_be_chilling,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,Well,got,me.,My,sister,she,"real,",she,more-,you,know,what,I'm,"saying,",she,be ,chilling,or,whatever,you,know,what,I'm,"saying,",but,like,it,got,me,more,so,than,her.,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,2556,DCB_se1_ag2_m_01,3459.1292,3462.8868,3.7576,1,1,"dudes be hating, I never knew that. I never knew that like- I thought it was just like-",dudes,hating,dudes_be_hating,Noun,VerbPresentParticiple,Noun_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dudes,be ,"hating,",I,never,knew,that.,I,never,knew,that,like-,I,thought,it,was,just,like-,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,2718,DCB_se1_ag2_m_01,3697.0755,3705.6288,8.5533,2,2,"So now he be trying to have a relationship or whatever it's like, you know what I'm saying, and I be cool with him whatever but it's just like I know he see that it ain't what it is. Like, you did that shit though. Like you did that, that ain't me.",I,cool,I_be_cool,PronounPersonal,Adjective,PronounPersonal_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"trying to have a relationship or whatever it's like, you know what I'm saying, and I be cool with him whatever but it's just like I know he see that it ain't what it is. Like, you did that shit though. Like you did that, that ain't me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,2718,DCB_se1_ag2_m_01,3697.0755,3705.6288,8.5533,2,2,"So now he be trying to have a relationship or whatever it's like, you know what I'm saying, and I be cool with him whatever but it's just like I know he see that it ain't what it is. Like, you did that shit though. Like you did that, that ain't me.",he,trying,he_be_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"cool with him whatever but it's just like I know he see that it ain't what it is. Like, you did that shit though. Like you did that, that ain't me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,2845,DCB_se1_ag2_m_01,3874.1124,3875.1924,1.08,1,1,I be using that shit.,I,using,I_be_using,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,be ,using,that,shit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,2859,DCB_se1_ag2_m_01,3890.2298,3894.5804,4.3506,1,1,"Maybe cause I was out Landover, I heard us saying that first though before everybody, now you be hearing everybody saying bruh.",you,hearing,you_be_hearing,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,Maybe,cause,I,was,out,"Landover,",I,heard,us,saying,that,first,though,before,"everybody,",now,you,be ,hearing,everybody,saying,bruh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_01_1,3140,DCB_se1_ag2_m_01,4286.276,4289.0296,2.7536,3,1,"you be trying to be like this person, you trying to be like that person like,",you,trying,you_be_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_be_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,you,be,trying,to,be,like,this,"person,",you,trying,to,be ,like,that,person,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_02_1,655,DCB_se1_ag2_m_02,841.9316,846.1223,4.1907,2,2,"And you be like, uh, I can't believe this. And I be like, kill moe. That's crazy.",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"like, uh, I can't believe this. And I be like, kill moe. That's crazy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_02_1,655,DCB_se1_ag2_m_02,841.9316,846.1223,4.1907,2,2,"And you be like, uh, I can't believe this. And I be like, kill moe. That's crazy.",you,like,you_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"like, kill moe. That's crazy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_02_1,669,DCB_se1_ag2_m_02,863.3489,865.6697,2.3208,1,1,"Yeah, or- or some people just be like kill.",people,like,people_be_like,Noun,Preposition,Noun_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,"Yeah,",or-,or,some,people,just,be ,like,kill.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_02_1,671,DCB_se1_ag2_m_02,866.0885,868.5307,2.4422,1,1,"Like that's crazy- Instead of saying that's crazy, they be like kill.",they,like,they_be_like,PronounPersonal,Preposition,PronounPersonal_be_Preposition,,,,,,,,,,,,,,,,,,,,,Like,that's,crazy-,Instead,of,saying,that's,"crazy,",they,be ,like,kill.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_1,230,DCB_se1_ag2_m_03,351.1005,351.7125,0.612,1,1,It be crazy.,It,crazy,It_be_crazy,PronounNonReferential,Adjective,PronounNonReferential_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It,be ,crazy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_1,240,DCB_se1_ag2_m_03,363.9414,365.0024,1.061,1,1,"You know what I mean, it be crazy.",it,crazy,it_be_crazy,PronounNonReferential,Adjective,PronounNonReferential_be_Adjective,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I,"mean,",it,be ,crazy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,150,DCB_se1_ag2_m_03,267.2359,267.9199,0.684,1,1,"It be like, damn.",It,like,It_be_like,PronounNonReferential,QuotativeLike,PronounNonReferential_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It,be ,"like,",damn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,154,DCB_se1_ag2_m_03,275.1611,279.1525,3.9914,1,1," they definitely treat my brother like the baby, trying to- I be like, god damn, cuz and-",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,they,definitely,treat,my,brother,like,the,"baby,",trying,to-,I,be ,"like,",god,"damn,",cuz,and-,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,165,DCB_se1_ag2_m_03,292,296.7746,4.7746,1,1,"I'm like, it's all good that joint crazy, it just throws me off though when I get to thinking about certain things, just be like, yeah that's crazy.",I,like,I_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,I'm,"like,",it's,all,good,that,joint,"crazy,",it,just,throws,me,off,though,when,I,get,to,thinking,about,certain,"things,",just,be ,"like,",yeah,that's,crazy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,260,DCB_se1_ag2_m_03,469.6764,470.5039,0.8275,1,1,And it be just like-,it,like,it_be_like,PronounPersonal,Preposition,PronounPersonal_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be ,just,like-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,264,DCB_se1_ag2_m_03,473.3275,477.2488,3.9213,1,1,"They be like, oh, my brother on they line, or he- they on his- my brother line and just like, alright cool.",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,be ,"like,","oh,",my,brother,on,they,"line,",or,he-,they,on,his-,my,brother,line,and,just,"like,",alright,cool.,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,270,DCB_se1_ag2_m_03,481.3895,484.2831,2.8936,1,1,"So it be like now, like I say, to give you a story and everything,",it,like,it_be_like,PronounPersonal,Preposition,PronounPersonal_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,it,be ,like,"now,",like,I,"say,",to,give,you,a,story,and,"everything,",,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,333,DCB_se1_ag3_m_01,592.595,600.8219,8.2269,1,1,"it's a good story cause it- don't nobody get it like I'm around a twin right now, I don't- I don't be around- you know what I'm saying, so I don't under g- I love the stories, you know what I'm saying, hearing about how",I,around,I_be_around,PronounPersonal,Adverb,PronounPersonal_be_Adverb,,,,,,,,,it's,a,good,story,cause,it-,don't,nobody,get,it,like,I'm,around,a,twin,right,"now,",I,don't-,I,don't,be ,around-,you,know,what,I'm,"saying,",so,I,don't,under,g-,I,love,the,"stories,",you,know,what,I'm,"saying,",hearing,about,how,,,,,,,,,
DCB_se1_ag2_m_03_2,348,DCB_se1_ag2_m_03,630.1149,633.2955,3.1806,1,1,"my name RD-NAME-2, I ain't in it, so they be like, yeah what's your real fucking name? So it's just like,",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,my,name,"RD-NAME-2,",I,ain't,in,"it,",so,they,be ,"like,",yeah,what's,your,real,fucking,name?,So,it's,just,"like,",,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,354,DCB_se1_ag2_m_03,638.4739,639.3522,0.8783,1,1,"and they be like, oh,",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,they,be ,"like,","oh,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,362,DCB_se1_ag2_m_03,645.7159,649.9434,4.2275,1,1,"like dog like nah I just told you r- my real name, like you- you really lunching, you know what I'm saying. They be like,",they,like,they_be_like,PronounPersonal,QuotativeLike,PronounPersonal_be_QuotativeLike,,,,,,,like,dog,like,nah,I,just,told,you,r-,my,real,"name,",like,you-,you,really,"lunching,",you,know,what,I'm,saying.,They,be ,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,366,DCB_se1_ag2_m_03,653.7012,655.613,1.9118,1,1,"And it be like- like I say, like I gotta really have",it,like,it_be_like,PronounNonReferential,Preposition,PronounNonReferential_be_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,it,be ,like-,like,I,"say,",like,I,gotta,really,have,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,370,DCB_se1_ag2_m_03,660.0448,663.5024,3.4576,2,2,"Cause it really be like, nah like I saw the guy . Then it be like,",it,like,it_be_like,PronounNonReferential,QuotativeLike,PronounNonReferential_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"like, nah like I saw the guy . Then it be like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag2_m_03_2,370,DCB_se1_ag2_m_03,660.0448,663.5024,3.4576,2,2,"Cause it really be like, nah like I saw the guy . Then it be like,",it,like,it_be_like,PronounNonReferential,QuotativeLike,PronounNonReferential_be_QuotativeLike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,"like,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
