File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine
ROC_se0_ag1_f_03_1,556,ROC_se0_ag1_f_03,701.1515,707.1142,5.9627,"And like, I had to listen to everyone else talking about sex forever, and I was just like, I'm not ready, I'm not ready, I'm not ready. How could you do that? Like,",I'm not,3,0
ROC_se0_ag1_f_03_1,558,ROC_se0_ag1_f_03,707.6504,714.2473,6.5969,"I didn't get kissed till I was sixteen, almost seventeen. Like not even one kiss. So I feel like I was a late bloomer in that aspect.",didn't,1,0
ROC_se0_ag1_f_03_1,570,ROC_se0_ag1_f_03,733.2312,735.0859,1.8547,And- and I didn't really-,didn't,1,0
ROC_se0_ag1_f_03_1,581,ROC_se0_ag1_f_03,748.2096,749.8259,1.6163,"But, what I've been doing hasn't changed.",hasn't,1,0
ROC_se0_ag1_f_03_1,634,ROC_se0_ag1_f_03,819.6912,822.1261,2.4349,And- and you didn't have to worry about,didn't,1,0
ROC_se0_ag1_f_03_1,714,ROC_se0_ag1_f_03,911.4602,914.2335,2.7733,"like, I- I'm not even really trying too hard anymore.",I'm not,1,0
ROC_se0_ag1_f_03_1,730,ROC_se0_ag1_f_03,932.849,934.8307,1.9817,"Here like,  I'm not gonna do that here.",I'm not,1,0
ROC_se0_ag1_f_03_1,753,ROC_se0_ag1_f_03,963.8718,965.1634,1.2916,"I- I'm not tall,",I'm not,1,0
ROC_se0_ag1_f_03_1,755,ROC_se0_ag1_f_03,965.3497,966.1832,0.8335,"I'm not thin,",I'm not,1,0
ROC_se0_ag1_f_03_1,773,ROC_se0_ag1_f_03,991.1983,993.2593,2.061,it- it hasn't been so difficult really.,hasn't,1,0
ROC_se0_ag1_f_03_1,872,ROC_int_01,1120.5812,1123.5223,2.9411,when I was younger I didn't like my hair and then,didn't,1,0
ROC_se0_ag1_f_03_1,923,ROC_se0_ag1_f_03,1213.6587,1216.3772,2.7185,It just is what it is. And I'm not gonna feel,I'm not,1,0
ROC_se0_ag1_f_03_1,939,ROC_se0_ag1_f_03,1230.3111,1232.7032,2.3921,but I don't have a perm. They thought I had a perm and I didn't.,didn't,1,0
ROC_se0_ag1_f_03_1,1098,ROC_se0_ag1_f_03,1461.1395,1463.6601,2.5206,"And- and my boss will be like, I didn't know you were black.",didn't,1,0
ROC_se0_ag1_f_03_1,1109,ROC_se0_ag1_f_03,1475.5519,1481.7032,6.1513,"I'm quitting now, but gotchu, fuck you, like yeah. You had a black girl at the front counter this entire time and you didn't know.",didn't,1,0
ROC_se0_ag1_f_03_1,1176,ROC_se0_ag1_f_03,1559.2416,1563.9819,4.7403,I never wanted  to go. I never wanted to go. I- god I didn't wanna go.,didn't,1,0
ROC_se0_ag1_f_03_1,1193,ROC_se0_ag1_f_03,1582.3753,1585.3384,2.9631,Or be accomplished . I'm not-  and I'm neither of those things.,I'm not,1,0
ROC_se0_ag1_f_03_1,1217,ROC_se0_ag1_f_03,1611.3871,1620.0162,8.6291,"going to school and also worrying about like, wow I'm super tired because I just worked all day, but guess what, we have a test and I'm not gonna finish my homework because I need to sleep and like,",I'm not,1,0
ROC_se0_ag1_f_03_1,1269,ROC_se0_ag1_f_03,1687.0211,1691.8798,4.8587,"I didn't have that opportunity. So I wanna go back and fix it. I'm probably gonna end up like, being a teacher just like my mom.",didn't,1,0
ROC_se0_ag1_f_03_1,1301,ROC_se0_ag1_f_03,1740.0466,1744.0147,3.9681,"naked pictures, or, it's- and I- it's- and I- I'm not going to. Like,",I'm not,1,0
ROC_se0_ag1_f_03_1,1306,ROC_se0_ag1_f_03,1749.0448,1754.5692,5.5244,"Like, nobody understands. Nobody gets it. I don't know why I have that many followers on Instagram. Like, I'm not that interesting.",I'm not,1,0
ROC_se0_ag1_f_03_1,1419,ROC_se0_ag1_f_03,1904.1076,1909.6413,5.5337,"we didn't have cable so I ended up watching PBS and it's all like, British television. And I was like, wow like I wanna go there.",didn't,1,0
ROC_se0_ag1_f_03_1,1540,ROC_se0_ag1_f_03,2067.3767,2069.7721,2.3954,that we were exceptional individuals and we didn't belong in a,didn't,1,0
ROC_se0_ag1_f_03_1,1588,ROC_se0_ag1_f_03,2144.183,2147.7536,3.5706,"fell into my trap. No, I didn't trap him. I just",didn't,1,0
ROC_se0_ag1_f_03_1,1627,ROC_se0_ag1_f_03,2192.2622,2195.3631,3.1009,"maybe I'm not like, as much of a shit person as I think I am.",I'm not,1,0
ROC_se0_ag1_f_03_1,1629,ROC_se0_ag1_f_03,2195.8608,2203.5908,7.73,"And, and then I enjoyed it. And it felt good and it was a lot of work, but it didn't feel like work. And I think when it doesn't feel like a lot of work,",didn't,1,0
ROC_se0_ag1_f_03_1,1701,ROC_se0_ag1_f_03,2291.8258,2294.1184,2.2926,"I didn't do with the expectation that I would get it back,",didn't,1,0
ROC_se0_ag1_f_03_1,1705,ROC_se0_ag1_f_03,2300.7898,2305.1531,4.3633,"I think if I know what I need, or I know what I grew up without, or I haven't had.",haven't,1,0
ROC_se0_ag1_f_03_1,1711,ROC_se0_ag1_f_03,2316.7055,2327.2612,10.5557,"maybe fucking someone on this planet will give that back to you. Or just is capable of giving that back. Just cause you didn't meet anyone up until now who gave it back, doesn't mean you can't give it to someone else.",didn't,1,0
ROC_se0_ag1_f_03_1,1834,ROC_se0_ag1_f_03,2509.3956,2512.1421,2.7465,There are. I didn't even start to like- ,didn't,1,0
ROC_se0_ag1_f_03_1,1840,ROC_se0_ag1_f_03,2515.9712,2519.4413,3.4701,I didn't even start to like the city that I lived in until I was maybe twenty-five.,didn't,1,0
ROC_se0_ag1_f_03_1,1914,ROC_se0_ag1_f_03,2619.2226,2628.7291,9.5065,"You can like, make a home here. And it's not expensive and in other places it's just like, oh my god. like part of the reason why I haven't left is because I've never felt like I've been able to save up enough money to be okay,",haven't,1,0
ROC_se0_ag1_f_03_1,1947,ROC_se0_ag1_f_03,2676.3328,2678.7283,2.3955,I think it's terrible for people who aren't,aren't,1,0
ROC_se0_ag1_f_03_1,2024,ROC_int_01,2807.4561,2810.6663,3.2102,"for me I didn't really realize it, cause I just",didn't,1,0
ROC_se0_ag1_f_03_1,2227,ROC_int_01,3118.3086,3120.9886,2.68,accent. So I'm not even quite sure what,I'm not,1,0
ROC_se0_ag1_f_03_1,2377,ROC_se0_ag1_f_03,3337.3196,3338.1683,0.8487,it didn't feel,didn't,1,0
ROC_se0_ag1_m_01_1,286,ROC_se0_ag1_m_01,367.1142,372.8251,5.7109,"Oh, you can't watch TV even though you finished your homework, cause J.R. didn't finish his homework, and he's gonna be distra- Like,",didn't,1,0
ROC_se0_ag1_m_01_1,288,ROC_se0_ag1_m_01,373.3986,379.4732,6.0746,"it was just a lot of different rules, and a lot of different living situations that I didn't have to live with- like, never had to deal with.",didn't,1,0
ROC_se0_ag1_m_01_1,350,ROC_se0_ag1_m_01,450.4567,451.781,1.3243,"if I didn't have that,",didn't,1,0
ROC_se0_ag1_m_01_1,394,ROC_se0_ag1_m_01,493.8416,501.1566,7.315,"she didn't really understand how much I had matured, what had exactly happened to me, and I couldn't really explain it to her.",didn't,1,0
ROC_se0_ag1_m_01_1,609,ROC_se0_ag1_m_01,773.8413,778.0998,4.2585,"I didn't like that. I got into a lot of trouble in Canandaigua, just because it's",didn't,1,0
ROC_se0_ag1_m_01_1,748,ROC_se0_ag1_m_01,936.6246,938.6343,2.0097,I dropped him off there. He didn't have a car.,didn't,1,0
ROC_se0_ag1_m_01_1,842,ROC_se0_ag1_m_01,1040.6427,1043.1055,2.4628,which is a new part of Rochester that I haven't lived in.,haven't,1,0
ROC_se0_ag1_m_01_1,912,ROC_se0_ag1_m_01,1132.891,1139.596,6.705,"so Monday, you're gonna go into this new class, and you're gonna sh- I'm like, I didn't even get to start with this new class yet.",didn't,1,0
ROC_se0_ag1_m_01_1,993,ROC_se0_ag1_m_01,1268.1037,1270.631,2.5273,didn't end up really working out too well.,didn't,1,0
ROC_se0_ag1_m_01_1,1003,ROC_se0_ag1_m_01,1284.8506,1289.2803,4.4297,Okay that didn't work. Okay we're gonna have them do- So it was a lot of just constant changing.,didn't,1,0
ROC_se0_ag1_m_01_1,1007,ROC_se0_ag1_m_01,1292.5074,1296.5723,4.0649,"Like, our teachers moved up with us. So like second year and eighth grade I didn't have to learn",didn't,1,0
ROC_se0_ag1_m_01_1,1011,ROC_se0_ag1_m_01,1299.5846,1301.5494,1.9648,they didn't have to re-figure me out.,didn't,1,0
ROC_se0_ag1_m_01_1,1055,ROC_se0_ag1_m_01,1352.8405,1353.9206,1.0801,What I didn't know,didn't,1,0
ROC_se0_ag1_m_01_1,1107,ROC_se0_ag1_m_01,1424.0678,1426.62,2.5522,"RD-SCHOOL-4 didn't teach me anything. And I'm like,",didn't,1,0
ROC_se0_ag1_m_01_1,1109,ROC_se0_ag1_m_01,1426.7629,1430.9351,4.1722,"uh, no, I remember you being there. You didn't wanna learn anything.",didn't,1,0
ROC_se0_ag1_m_01_1,1147,ROC_se0_ag1_m_01,1475.5992,1479.6392,4.04,"And I'm like, okay so first, you know, I'm not really learning nothing because I'm not teaching well.",I'm not,2,0
ROC_se0_ag1_m_01_1,1252,ROC_se0_ag1_m_01,1593.2848,1594.4038,1.119,"this isn't working,",isn't,1,0
ROC_se0_ag1_m_01_1,1356,ROC_se0_ag1_m_01,1725.2568,1727.7281,2.4713,but luckily like senior year I didn't really have much classes,didn't,1,0
ROC_se0_ag1_m_01_1,1428,ROC_se0_ag1_m_01,1822.2562,1824.0234,1.7672,you haven't even been to Fairport. You're just,haven't,1,0
ROC_se0_ag1_m_01_1,1832,ROC_se0_ag1_m_01,2308.1796,2311.8202,3.6406,"oh, well- I'm like yeah, no, I'm not- I'm not doing this. So,",I'm not,2,0
ROC_se0_ag1_m_01_1,2175,ROC_se0_ag1_m_01,2738.4903,2741.1994,2.7091,"And like, I'm not a kid that cause trouble, but like,",I'm not,1,0
ROC_se0_ag1_m_01_1,2295,ROC_se0_ag1_m_01,2896.4161,2897.0922,0.6761,"isn't a lot,",isn't,1,0
ROC_se0_ag1_m_01_1,2628,ROC_se0_ag1_m_01,3283.4481,3286.2831,2.835,"any particular place to move to. I'm not like, oh,",I'm not,1,0
ROC_se0_ag1_m_01_1,2877,ROC_se0_ag1_m_01,3586.7128,3587.4739,0.7611,"I'm not that,",I'm not,1,0
ROC_se0_ag1_m_01_1,2903,ROC_se0_ag1_m_01,3612.3039,3613.986,1.6821,didn't make the same choices I had.,didn't,1,0
ROC_se0_ag1_m_01_1,2968,ROC_se0_ag1_m_01,3666.5316,3668.7978,2.2662,"cause realistically, they didn't have to lock me up.",didn't,1,0
ROC_se0_ag1_m_01_1,3001,ROC_se0_ag1_m_01,3699.6044,3702.4581,2.8537,And if I- if I definitely know I didn't do anything,didn't,1,0
ROC_se0_ag1_m_01_1,3121,ROC_se0_ag1_m_01,3824.7336,3826.0439,1.3103,I know I didn't do anything.,didn't,1,0
ROC_se0_ag1_m_01_1,3157,ROC_se0_ag1_m_01,3856.291,3858.239,1.948,"I didn't do nothing. I'm home. Like,",didn't,1,0
ROC_se0_ag1_m_01_1,3175,ROC_se0_ag1_m_01,3876.1317,3877.5489,1.4172,they didn't end up giving me a ticket.,didn't,1,0
ROC_se0_ag1_m_01_1,3177,ROC_se0_ag1_m_01,3877.6718,3879.1067,1.4349,They didn't end up doing anything.,didn't,1,0
ROC_se0_ag1_m_02_1,235,ROC_int_01,248.5511,250.9963,2.4452,I'm surprised I ain't seen you. You know I went to RD-SCHOOL-1 School.,ain't,1,1
ROC_se0_ag1_m_02_1,240,ROC_se0_ag1_m_02,259.2782,260.1175,0.8393,No I didn't know that.,didn't,1,0
ROC_se0_ag1_m_02_1,262,ROC_int_01,278.3897,279.1777,0.788,"No, I haven't.",haven't,1,0
ROC_se0_ag1_m_02_1,490,ROC_se0_ag1_m_02,540.219,544.0659,3.8469,"I didn't feel like I was lacking, cause I was ahead a lot of people in the art district in school, but",didn't,1,0
ROC_se0_ag1_m_02_1,695,ROC_se0_ag1_m_02,744.9231,746.7314,1.8083,"people I'm not used to there, you know what I mean.",I'm not,1,0
ROC_se0_ag1_m_02_1,726,ROC_int_01,775.6318,776.653,1.0212,I didn't even know that.,didn't,1,0
ROC_se0_ag1_m_02_1,734,ROC_int_01,785.347,787.2774,1.9304,They didn't have no scholarships on deck or nothing?,didn't,1,0
ROC_se0_ag1_m_02_1,764,ROC_se0_ag1_m_02,820.7064,825.1519,4.4455,"I didn't know who he was at that time. So, I'm just sweating in the corner like, yo this is a lot of white people, man.",didn't,1,0
ROC_se0_ag1_m_02_1,814,ROC_se0_ag1_m_02,872.3948,873.149,0.7542,didn't care no more.,didn't,1,0
ROC_se0_ag1_m_02_1,928,ROC_se0_ag1_m_02,990.0778,991.8171,1.7393,and I ain't gonna say nothing but the person that won,ain't,1,1
ROC_se0_ag1_m_02_1,930,ROC_se0_ag1_m_02,992.0829,995.33,3.2471,"completely didn't go by the rules, cause they say you can't do Romeo and Juliet.",didn't,1,0
ROC_se0_ag1_m_02_1,964,ROC_se0_ag1_m_02,1026.5937,1029.8519,3.2582,"Um, my boy RD-NAME-2 like yo, I'm not doing this with you. I'm like bro, do the",I'm not,1,0
ROC_se0_ag1_m_02_1,966,ROC_se0_ag1_m_02,1029.9824,1031.386,1.4036,con- Like I didn't even know like-,didn't,1,0
ROC_se0_ag1_m_02_1,968,ROC_se0_ag1_m_02,1032.828,1034.9895,2.1615,I didn't know what slam poetry was at- was at that time.,didn't,1,0
ROC_se0_ag1_m_02_1,1062,ROC_se0_ag1_m_02,1121.1835,1122.6494,1.4659,"then they didn't have the engineering,",didn't,1,0
ROC_se0_ag1_m_02_1,1136,ROC_se0_ag1_m_02,1196.1716,1197.8764,1.7048,I'm all over the place. I'm not gonna,I'm not,1,0
ROC_se0_ag1_m_02_1,1175,ROC_int_01,1243.9023,1248.8438,4.9415,"No, I'm- I'm not, I'm really curious. Cause I talked to a couple rappers and so that's why I'm-",I'm not,1,0
ROC_se0_ag1_m_02_1,1176,ROC_se0_ag1_m_02,1245.7255,1246.6021,0.8766,Yeah I'm not doing a-,I'm not,1,0
ROC_se0_ag1_m_02_1,1178,ROC_se0_ag1_m_02,1247.0795,1247.9841,0.9046,I ain't doing a mumble rap.,ain't,1,1
ROC_se0_ag1_m_02_1,1180,ROC_se0_ag1_m_02,1251.4457,1252.3223,0.8766,I'm not doing a mumble rap.,I'm not,1,0
ROC_se0_ag1_m_02_1,1184,ROC_se0_ag1_m_02,1253.6035,1254.4381,0.8346,But I'm not doing that.,I'm not,1,0
ROC_se0_ag1_m_02_1,1188,ROC_se0_ag1_m_02,1255.7391,1257.6462,1.9071,"I'm not about to turn into a melting pot, you know what I'm saying.",I'm not,1,0
ROC_se0_ag1_m_02_1,1205,ROC_se0_ag1_m_02,1272.1846,1272.6882,0.5036,I'm not-,I'm not,1,0
ROC_se0_ag1_m_02_1,1207,ROC_se0_ag1_m_02,1272.9166,1273.876,0.9594,I'm not mumble rapping.,I'm not,1,0
ROC_se0_ag1_m_02_1,1208,ROC_se0_ag1_m_02,1274.1885,1275.7645,1.576,I'm not going to be repetitive.,I'm not,1,0
ROC_se0_ag1_m_02_1,1226,ROC_se0_ag1_m_02,1290.3714,1292.7774,2.406,"But I'm not saying I don't like that music, yes.",I'm not,1,0
ROC_se0_ag1_m_02_1,1246,ROC_se0_ag1_m_02,1312.4683,1316.3173,3.849,"I'm not gonna say like their way of dancing's not right cause we heel-toe, you know what I mean.",I'm not,1,0
ROC_se0_ag1_m_02_1,1265,ROC_se0_ag1_m_02,1333.2789,1337.4913,4.2124,"And it's all different sounds of hip-hop, you know what I mean. So I'm not about to sit here and discredit no one.",I'm not,1,0
ROC_se0_ag1_m_02_1,1287,ROC_se0_ag1_m_02,1357.7376,1359.8936,2.156,be like why aren't you known in New York?,aren't,1,0
ROC_se0_ag1_m_02_1,1442,ROC_se0_ag1_m_02,1549.1231,1551.1188,1.9957,"And like, I'm not saying that in like a cliche way.",I'm not,1,0
ROC_se0_ag1_m_02_1,1547,ROC_se0_ag1_m_02,1663.6764,1667.2972,3.6208,"Cause th- cause the security at Lilac Festival ain't gonna be the same security at the teen event,",ain't,1,1
ROC_se0_ag1_m_02_1,1672,ROC_se0_ag1_m_02,1806.2962,1808.2966,2.0004,"You know what I mean, like, they haven't even been nowhere.",haven't,1,0
ROC_se0_ag1_m_02_1,1726,ROC_se0_ag1_m_02,1867.2025,1871.1707,3.9682,I don't really go- I- I haven't been through none of that. So I know it's more diverse professionalism,haven't,1,0
ROC_se0_ag1_m_02_1,2027,ROC_se0_ag1_m_02,2216.9651,2220.5695,3.6044,but still look like the stereotype. I'm not ch- changing how I look.,I'm not,1,0
ROC_se0_ag1_m_02_1,2029,ROC_se0_ag1_m_02,2220.8388,2224.4665,3.6277,I'm not conforming. I'm not re-twisting my nappy hair until I feel like doing it.,I'm not,2,0
ROC_se0_ag1_m_02_1,2031,ROC_se0_ag1_m_02,2224.8302,2227.3779,2.5477,"Ain't nothing changing on me, you know what I mean, like this is who I am,",ain't,1,1
ROC_se0_ag1_m_02_1,2113,ROC_se0_ag1_m_02,2311.8429,2316.0553,4.2124,I ain't gonna say- I'm not gonna ever disclaim the streets. I came from the streets. I came from the ghetto.,ain't,1,1
ROC_se0_ag1_m_02_1,2113,ROC_se0_ag1_m_02,2311.8429,2316.0553,4.2124,I ain't gonna say- I'm not gonna ever disclaim the streets. I came from the streets. I came from the ghetto.,I'm not,1,0
ROC_se0_ag1_m_02_1,2145,ROC_se0_ag1_m_02,2354.7568,2357.0557,2.2989,"Ain't too much to say about the black women, you know what I mean.",ain't,1,1
ROC_se0_ag1_m_02_1,2215,ROC_int_01,2427.9071,2428.905,0.9979,"Yeah, so there aren't really",aren't,1,0
ROC_se0_ag1_m_02_1,2255,ROC_se0_ag1_m_02,2473.2802,2476.0359,2.7557,"That's what make a lot of people just go to white girls, cause they like, yo I'm not tryna keep",I'm not,1,0
ROC_se0_ag1_m_02_1,2269,ROC_se0_ag1_m_02,2489.9652,2492.3013,2.3361,And it's- I'm not saying n- not stand your ground,I'm not,1,0
ROC_se0_ag1_m_03_1,384,ROC_se0_ag1_m_03,454.301,455.595,1.294,people didn't talk to other people.,didn't,1,0
ROC_se0_ag1_m_03_1,743,ROC_se0_ag1_m_03,830.8213,834.8414,4.0201,"It may take a while, I'm not even telling 'em to rush. I'm saying do it at your own pace.",I'm not,1,0
ROC_se0_ag1_m_03_1,1130,ROC_se0_ag1_m_03,1270.0252,1272.7494,2.7242,"you know, necessarily RD-NAME-3 didn't get to do,",didn't,1,0
ROC_se0_ag1_m_03_1,1393,ROC_se0_ag1_m_03,1535.2178,1536.7717,1.5539,I'm not gonna- I'm not gonna,I'm not,2,0
ROC_se0_ag1_m_03_1,1501,ROC_se0_ag1_m_03,1654.663,1659.8015,5.1385,"And, you know, he knows that some people didn't get to perform, cause a lot of things happened that night.",didn't,1,0
ROC_se0_ag1_m_03_1,1666,ROC_se0_ag1_m_03,1823.9898,1825.2926,1.3028,And I'm not  hide that.,I'm not,1,0
ROC_se0_ag1_m_03_1,1731,ROC_se0_ag1_m_03,1891.0291,1897.0543,6.0252,"Until you actually go through the lyrics in your head, and it's like, woah, he really said that. It didn't sound like he meant like",didn't,1,0
ROC_se0_ag1_m_03_1,1999,ROC_int_01,2158.4253,2159.6781,1.2528,I didn't even see that.,didn't,1,0
ROC_se0_ag1_m_03_1,2331,ROC_se0_ag1_m_03,2515.8587,2518.288,2.4293,"at first, uh, growing up I didn't think so.",didn't,1,0
ROC_se0_ag1_m_03_1,2607,ROC_se0_ag1_m_03,2818.7037,2827.1122,8.4085,"Cause I ain't get it when I first heard it, and I'm like how do I sound Geechee? Like, you sound like you from down south now.  what you- what you doing down there? Like, oh.",ain't,1,1
ROC_se0_ag2_f_01_1,232,ROC_se0_ag3_m_02,163.5088,163.8539,0.3451,isn't that-,isn't,1,0
ROC_se0_ag2_f_01_1,298,ROC_se0_ag2_f_01,215.2723,220.4529,5.1806,"wasn't like my mom was inexperienced. When I tell this story, everybody thinks like, oh is it one of those she didn't know she was pregnant?",didn't,1,0
ROC_se0_ag2_f_01_1,300,ROC_se0_ag2_f_01,220.7468,223.6211,2.8743,"She knew she was pregnant. She knew what to do. She just didn't do it. Um,",didn't,1,0
ROC_se0_ag2_f_01_1,364,ROC_se0_ag3_m_02,276.2759,278.6998,2.4239,"I didn't expect- I didn't know what to expect, a baby-",didn't,2,0
ROC_se0_ag2_f_01_1,682,ROC_se0_ag3_m_02,520.6827,521.2736,0.5909,I- I didn't-,didn't,1,0
ROC_se0_ag2_f_01_1,1527,ROC_se0_ag2_f_01,1229.5322,1230.4493,0.9171,"and they didn't realize that,",didn't,1,0
ROC_se0_ag2_f_01_1,1984,ROC_se0_ag2_f_01,1650.2262,1650.5157,0.2895,isn't,isn't,1,0
ROC_se0_ag2_f_01_1,2092,ROC_se0_ag3_m_02,1739.625,1742.1172,2.4922,I just didn't see how it was ever gonna work. And it was just- it was-,didn't,1,0
ROC_se0_ag2_f_01_1,2134,ROC_se0_ag3_m_02,1782.6915,1786.5916,3.9001,"it- it just didn't- you know, they realized, you know, what- what the hell? I mean, this is- this is not-",didn't,1,0
ROC_se0_ag2_f_01_1,2178,ROC_se0_ag3_m_02,1827.2504,1828.3803,1.1299,and didn't succeed.,didn't,1,0
ROC_se0_ag2_f_01_1,2227,ROC_se0_ag3_m_02,1868.464,1870.0199,1.5559,they- they didn't set up-,didn't,1,0
ROC_se0_ag2_f_01_1,2229,ROC_se0_ag3_m_02,1870.0967,1871.8691,1.7724,they didn't set it up in a way where it's-,didn't,1,0
ROC_se0_ag2_f_01_1,2261,ROC_se0_ag3_m_02,1898.9417,1902.8758,3.9341,"seemed like a good idea to somebody, but they didn't- I don't know that- well, from my",didn't,1,0
ROC_se0_ag2_f_01_1,2265,ROC_se0_ag3_m_02,1905.1025,1906.6068,1.5043,they didn't plan it out. I mean they didn't,didn't,2,0
ROC_se0_ag2_f_01_1,2371,ROC_se0_ag2_f_01,1999.9543,2002.5465,2.5922,"I d- have never- you know, I don't write. You know, I haven't g-",haven't,1,0
ROC_se0_ag2_f_01_1,2553,ROC_se0_ag2_f_01,2167.0986,2168.1944,1.0958,"the guy didn't specify, but",didn't,1,0
ROC_se0_ag2_f_01_1,3088,ROC_se0_ag3_m_02,2620.9442,2621.6179,0.6737,didn't have a,didn't,1,0
ROC_se0_ag2_f_01_1,3200,ROC_se0_ag3_m_02,2712.705,2715.7314,3.0264,"you know, I didn't have a box in front of me that I could play with.",didn't,1,0
ROC_se0_ag2_f_01_1,3208,ROC_se0_ag3_m_02,2719.6419,2723.7122,4.0703,"I had to use my imagination, like, you know, cause I didn't- you know, I didn't come from a-",didn't,2,0
ROC_se0_ag2_f_01_1,3228,ROC_se0_ag3_m_02,2739.7442,2742.0379,2.2937,"two or three s- local stations. You didn't have,",didn't,1,0
ROC_se0_ag2_f_01_1,3341,ROC_se0_ag3_m_02,2822.7734,2827.2464,4.473,"probably the farthest I ever went with my mom and dad, cause they didn't have a car. They didn't have a car.",didn't,2,0
ROC_se0_ag2_f_01_1,3621,ROC_se0_ag3_m_02,3042.0127,3042.8479,0.8352,"you know, didn't have",didn't,1,0
ROC_se0_ag2_f_01_1,3725,ROC_se0_ag3_m_02,3124.1316,3125.3087,1.1771,I quit because I didn't-,didn't,1,0
ROC_se0_ag2_f_01_1,3727,ROC_se0_ag3_m_02,3125.4836,3126.3346,0.851,I didn't like,didn't,1,0
ROC_se0_ag2_f_01_1,3731,ROC_se0_ag3_m_02,3130.245,3130.7178,0.4728,that didn't,didn't,1,0
ROC_se0_ag2_f_01_1,3733,ROC_se0_ag3_m_02,3131.3513,3134.1925,2.8412,"care, didn't give a sh- a shit about their people.",didn't,1,0
ROC_se0_ag2_f_01_1,4054,ROC_se0_ag2_f_01,3427.9986,3430.9898,2.9912,"I didn't know p- everybody kept asking, like why won't you go to school?",didn't,1,0
ROC_se0_ag2_f_01_1,4082,ROC_se0_ag2_f_01,3453.5743,3455.4964,1.9221,I really didn't have words for it at that age.,didn't,1,0
ROC_se0_ag2_f_01_1,4188,ROC_se0_ag2_f_01,3541.9199,3546.9201,5.0002,"Um, but I mean, that was really like, what if I didn't? You know, that woulda really sucked. He only told me to  apply to two schools.",didn't,1,0
ROC_se0_ag2_f_01_1,4356,ROC_se0_ag2_f_01,3697.7778,3699.1559,1.3781,"I didn't totally buy in,",didn't,1,0
ROC_se0_ag2_f_01_1,4430,ROC_se0_ag2_f_01,3765.6263,3768.1654,2.5391,"even though I didn't totally understand like, you know, why we needed",didn't,1,0
ROC_se0_ag2_f_01_1,4736,ROC_se0_ag2_f_01,4028.9914,4032.6391,3.6477,"but th- they didn't really know how to decide, and they did like a second round, um,",didn't,1,0
ROC_se0_ag2_f_01_1,4790,ROC_se0_ag2_f_01,4078.1884,4079.2497,1.0613,didn't get the position.,didn't,1,0
ROC_se0_ag2_f_01_1,4794,ROC_se0_ag2_f_01,4081.0414,4085.2048,4.1634,"and the following year we both got laid off cause they didn't have money for us. And it's like,",didn't,1,0
ROC_se0_ag2_f_02_1,34,ROC_se0_ag2_f_02,31.2544,38.8153,7.5609,"RD-ADDRESS-2 area, and then once we got older, my mother didn't want us in the city schools, so we moved out to RD-ADDRESS-4 area.",didn't,1,0
ROC_se0_ag2_f_02_1,78,ROC_se0_ag2_f_02,92.6916,94.6866,1.995,we didn't get to go to public school. We were at,didn't,1,0
ROC_se0_ag2_f_02_1,92,ROC_se0_ag2_f_02,103.6577,106.8031,3.1454,"I got in for my grades.  I didn't have a talent, yeah.",didn't,1,0
ROC_se0_ag2_f_02_1,165,ROC_int_01,198.1207,200.9911,2.8704,"uh, in this old neighborhood, they probably aren't working at",aren't,1,0
ROC_se0_ag2_f_02_1,376,ROC_se0_ag2_f_02,484.3365,487.3769,3.0404,"too often because I rem- my mom didn't want us in that element, and she i-",didn't,1,0
ROC_se0_ag2_f_02_1,384,ROC_se0_ag2_f_02,495.2578,499.668,4.4102,My uncle was strict. He didn't play that. He didn't want that. He wasn't with any of the,didn't,2,0
ROC_se0_ag2_f_02_1,386,ROC_se0_ag2_f_02,500.213,503.646,3.433,"like, rap, no. You ain't listening to rap in here.",ain't,1,1
ROC_se0_ag2_f_02_1,472,ROC_se0_ag2_f_02,617.463,622.5459,5.0829,"Yeah, and I guess he had a history of doing it. I didn't know because I was newer to the school, but",didn't,1,0
ROC_se0_ag2_f_02_1,560,ROC_se0_ag2_f_02,716.3873,721.0514,4.6641,"They said I didn't get in because I didn't have enough curricular activities,  extracurricular activities.",didn't,2,0
ROC_se0_ag2_f_02_1,565,ROC_se0_ag2_f_02,724.903,727.0091,2.1061,"Yup, I didn't get into Howard either.",didn't,1,0
ROC_se0_ag2_f_02_1,574,ROC_se0_ag2_f_02,740.1827,746.3292,6.1465,"um, because even though we didn't live with my mother, she still like did the taxes and stuff for us because she had to.",didn't,1,0
ROC_se0_ag2_f_02_1,606,ROC_se0_ag2_f_02,782.6838,790.708,8.0242,"When I got there, it was a- I saw a lot of people that I went to high school with who probably didn't get into college of their choices also, so they were there.",didn't,1,0
ROC_se0_ag2_f_02_1,608,ROC_se0_ag2_f_02,791.3403,792.3472,1.0069,I didn't really-,didn't,1,0
ROC_se0_ag2_f_02_1,653,ROC_se0_ag2_f_02,857.4521,858.998,1.5459,"And then I really didn't like my roommate,",didn't,1,0
ROC_se0_ag2_f_02_1,723,ROC_se0_ag2_f_02,948.1293,950.8618,2.7325,from a few of those African professors. They ain't no joke. ,ain't,1,1
